target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,122,sim_00123,123,240,241,"3.81**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.543532384983813,9.866849502641877,0.0320736357325093,0.1790911380624662,261.0407873645906,16.156756709333425,0.1790911380624662,0.0473283459943523,1e-08,fmin_l_bfgs_b,1,-28.10181121255124,0.9534952000249176,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3565753686
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,123,sim_00124,124,240,241,"3.8**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.415331717174356,9.885185064997518,0.0320678344928157,0.1790749409962649,262.3589735218548,16.197498989716124,0.1790749409962649,0.0474476932604677,1e-08,fmin_l_bfgs_b,1,-27.407456920251832,0.5947438000002876,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3897301503
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,124,sim_00125,125,240,241,"3.78**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.316990034435989,9.859341671359086,0.0318309643955633,0.1784123437309295,261.47331173454535,16.170136416695605,0.1784123437309296,0.0473675394680632,1e-08,fmin_l_bfgs_b,1,-26.861142335681933,0.9015574000077322,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,954857084
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,125,sim_00126,126,240,241,"3.77**2 * Matern(length_scale=9.84, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.247730901992249,9.840797392684632,0.0318423560162147,0.1784442658541169,260.19106865958514,16.13043919611568,0.1784442658541169,0.0472512535188209,1e-08,fmin_l_bfgs_b,1,-26.890693364190128,0.5400771000422537,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4248445714
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,126,sim_00127,127,240,241,"3.76**2 * Matern(length_scale=9.77, nu=1.5) + WhiteKernel(noise_level=0.0313)",14.144785119073203,9.77255434084761,0.0313337506016994,0.1770134192701205,255.83978484265052,15.994992492735047,0.1770134192701205,0.0468544864846494,1e-08,fmin_l_bfgs_b,1,-26.1974804721535,0.6744449000107124,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2221470462
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,127,sim_00128,128,240,241,"3.81**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.483353117452031,9.868802110192448,0.0321483826812538,0.1792997007282885,261.626479180937,16.174871844343528,0.1792997007282885,0.0473814110613652,1e-08,fmin_l_bfgs_b,1,-28.05920647983058,1.349330700002611,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1316281680
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,128,sim_00129,129,240,241,"3.8**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.032)",14.451065269701862,9.850368711350894,0.0320258063732025,0.1789575546692638,261.0871832578374,16.158192450204243,0.1789575546692638,0.0473325517419485,1e-08,fmin_l_bfgs_b,1,-27.78762947405886,1.1657767999568025,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3863379398
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,129,sim_00130,130,240,241,"3.8**2 * Matern(length_scale=9.83, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.432857059600789,9.834232563300072,0.0320796793043434,0.1791080101624253,260.6948255181473,16.146046745818225,0.1791080101624253,0.0472969730605418,1e-08,fmin_l_bfgs_b,1,-28.150968951794223,0.9491518000140786,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2938255894
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,130,sim_00131,131,240,241,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.407488268254053,9.868124535829349,0.031945092078518,0.1787319000025402,261.0637184923451,16.157466338889435,0.1787319000025403,0.0473304247279595,1e-08,fmin_l_bfgs_b,1,-27.288182013854826,1.2079203999601305,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,773548790
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,131,sim_00132,132,240,241,"3.8**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.405580605074434,9.854341836294196,0.0321020106638915,0.179170339799565,261.4538582284659,16.169534879781356,0.179170339799565,0.0473657773726304,1e-08,fmin_l_bfgs_b,1,-27.905009778493195,0.9828849999466912,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4152477225
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,132,sim_00133,133,240,241,"3.81**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0316)",14.486630912813878,9.869904218697824,0.0316365772092017,0.1778667400308494,259.5026375239491,16.109085558278878,0.1778667400308494,0.0471887018336059,1e-08,fmin_l_bfgs_b,1,-26.736296878392523,0.8994833999895491,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,74159982
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,133,sim_00134,134,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.401214523189475,9.855598183165537,0.0320917895906951,0.1791418141883551,261.8385771058162,16.18142691810015,0.1791418141883551,0.0474006129843968,1e-08,fmin_l_bfgs_b,1,-27.76714371832364,1.9564571999944744,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3197838591
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,134,sim_00135,135,240,241,"3.81**2 * Matern(length_scale=9.94, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.54824004805661,9.941702937753249,0.032218348959017,0.1794947045431063,262.4828276854287,16.201321788219275,0.1794947045431063,0.0474588914689621,1e-08,fmin_l_bfgs_b,1,-27.623496904663227,0.9295421999995596,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2606236749
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,135,sim_00137,137,240,241,"3.8**2 * Matern(length_scale=9.94, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.447076652338076,9.93786379998803,0.0318210423484064,0.1783845350595349,258.75128523265164,16.085747891616716,0.1783845350595349,0.0471203382887213,1e-08,fmin_l_bfgs_b,1,-26.26757759678537,0.5442102000233717,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2330636330
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,136,sim_00138,138,240,241,"3.79**2 * Matern(length_scale=9.8, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.3502542434691,9.803238361512305,0.0321707423843578,0.1793620427636735,260.8431566865398,16.150639513237234,0.1793620427636735,0.0473104267560692,1e-08,fmin_l_bfgs_b,1,-28.51532353964589,0.6619062999961898,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,353300797
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,137,sim_00139,139,240,241,"3.8**2 * Matern(length_scale=9.84, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.419143505184962,9.836787784075096,0.0321897558125293,0.1794150378661981,261.417573266527,16.168412824594967,0.1794150378661981,0.0473624905114712,1e-08,fmin_l_bfgs_b,1,-28.28143205676676,0.7179843000485562,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,749671782
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,138,sim_00140,140,240,241,"3.81**2 * Matern(length_scale=9.83, nu=1.5) + WhiteKernel(noise_level=0.0323)",14.479250463246606,9.834144905876023,0.0322852362241146,0.179680928938256,261.3435016660732,16.166122035481273,0.179680928938256,0.0473557800520812,1e-08,fmin_l_bfgs_b,1,-28.69700659415483,1.6332146999775432,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3656879513
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,139,sim_00141,141,240,241,"3.76**2 * Matern(length_scale=9.77, nu=1.5) + WhiteKernel(noise_level=0.0324)",14.138340391257646,9.768626257810787,0.0323989105862855,0.1799969738253549,260.8406860936679,16.150563027141434,0.1799969738253549,0.0473102027036514,1e-08,fmin_l_bfgs_b,1,-28.808321687709565,1.083204200025648,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,714492166
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,140,sim_00142,142,240,241,"3.85**2 * Matern(length_scale=10, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.852462746346566,10.012825128719482,0.0318628064539832,0.1785015586878256,260.488632672386,16.139660240302025,0.1785015586878256,0.0472782649281979,1e-08,fmin_l_bfgs_b,1,-26.762239030307143,0.5344588999869302,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3300789053
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,141,sim_00143,143,240,241,"3.78**2 * Matern(length_scale=9.81, nu=1.5) + WhiteKernel(noise_level=0.0324)",14.26152331027151,9.805441621070834,0.0324061122360129,0.1800169776327027,261.845023160149,16.181626097526447,0.1800169776327026,0.0474011964451106,1e-08,fmin_l_bfgs_b,1,-29.00348214953536,0.6607454000040889,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1343746610
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,142,sim_00144,144,240,241,"3.82**2 * Matern(length_scale=9.9, nu=1.5) + WhiteKernel(noise_level=0.0323)",14.598942654068354,9.897053338622642,0.0323278608682133,0.1797995018575228,261.8079286942296,16.180479866006124,0.1797995018575228,0.0473978387636799,1e-08,fmin_l_bfgs_b,1,-28.756343800265853,0.7204377999878488,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4221130355
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,143,sim_00145,145,240,241,"3.82**2 * Matern(length_scale=9.92, nu=1.5) + WhiteKernel(noise_level=0.0324)",14.57548556109471,9.916784197369797,0.0323654820619105,0.1799040912873037,262.056726887074,16.18816626079291,0.1799040912873037,0.0474203546905124,1e-08,fmin_l_bfgs_b,1,-28.683911091759853,0.7294139000005089,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,609967908
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,144,sim_00146,146,240,241,"3.83**2 * Matern(length_scale=9.95, nu=1.5) + WhiteKernel(noise_level=0.0323)",14.69331304027904,9.9540471697444,0.0323376848091939,0.1798268189375375,262.0516246146592,16.188008667364223,0.1798268189375375,0.0474198930485843,1e-08,fmin_l_bfgs_b,1,-28.52758870158513,1.1102224999922328,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4080170704
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,145,sim_00147,147,240,241,"3.8**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0323)",14.430754414688144,9.86382135574788,0.0323116888300217,0.1797545238096158,261.9453312171206,16.18472524379455,0.1797545238096158,0.0474102748430529,1e-08,fmin_l_bfgs_b,1,-28.604354946121504,0.5687902999925427,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,181181975
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,146,sim_00148,148,240,241,"3.81**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0323)",14.52711782828164,9.8855537290828,0.0322694432400697,0.1796369762606511,262.3333556762281,16.196708174077475,0.1796369762606511,0.0474453767066669,1e-08,fmin_l_bfgs_b,1,-28.561339744756395,0.8220615000464022,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4206400753
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,147,sim_00149,149,240,241,"3.81**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.52408179186516,9.890659958319048,0.032221974540357,0.1795048036693087,262.3287384908959,16.196565638767247,0.1795048036693087,0.0474449591748194,1e-08,fmin_l_bfgs_b,1,-28.371387406476032,1.187470700009726,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1018438095
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,148,sim_00150,150,240,241,"3.81**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.502775971428909,9.885954601920323,0.0322192261448641,0.1794971480131764,262.3576007657276,16.19745661410234,0.1794971480131764,0.0474475691286418,1e-08,fmin_l_bfgs_b,1,-28.366224909369294,1.121207099989988,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,939893262
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,149,sim_00151,151,240,241,"3.82**2 * Matern(length_scale=9.92, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.608272333863413,9.91896692020904,0.0321640638645484,0.1793434243694161,261.58116043650523,16.173470884028117,0.1793434243694161,0.0473773071972219,1e-08,fmin_l_bfgs_b,1,-28.02049699944095,1.061014300037641,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1921020689
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,150,sim_00152,152,240,241,"3.83**2 * Matern(length_scale=9.95, nu=1.5) + WhiteKernel(noise_level=0.0322)",14.672110743492064,9.954408765578892,0.032217125260495,0.1794912957791966,261.7503665408275,16.17870101524926,0.1794912957791966,0.0473926279366799,1e-08,fmin_l_bfgs_b,1,-28.125275918438064,1.4614679999649525,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1424731850
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,151,sim_00153,153,240,241,"3.8**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.44663612017122,9.85754014680512,0.0321452628200195,0.1792910003876925,261.74610119150657,16.178569194817772,0.1792910003876925,0.0473922417921645,1e-08,fmin_l_bfgs_b,1,-27.98121373574199,0.87026130000595,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4019964686
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,152,sim_00154,154,240,241,"4.21**2 * Matern(length_scale=10.8, nu=1.5) + WhiteKernel(noise_level=0.0313)",17.72799360949179,10.759942931701858,0.0312652270553122,0.1768197586677242,256.3784494103871,16.011822176454093,0.1768197586677242,0.0469037860506675,1e-08,fmin_l_bfgs_b,1,-24.25984395488277,0.8265107000479475,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3904637186
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,153,sim_00155,155,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.35234221779094,9.845008712621024,0.0320865091290552,0.1791270753656612,261.5079888585311,16.17120863938534,0.1791270753656612,0.047370680353784,1e-08,fmin_l_bfgs_b,1,-27.80560492300711,0.9690045999595897,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3633414827
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,154,sim_00156,156,240,241,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.032)",14.395104161222015,9.859559930028762,0.0320159717320099,0.1789300749790541,261.648174364331,16.17554247511752,0.1789300749790541,0.0473833755549747,1e-08,fmin_l_bfgs_b,1,-27.54115634556777,1.892186800017953,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2653491855
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,155,sim_00157,157,240,241,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.44154351194278,9.87241020896266,0.0320956098380034,0.1791524765053598,261.6217267226653,16.174724934992412,0.1791524765053598,0.0473809807165427,1e-08,fmin_l_bfgs_b,1,-28.00350457071815,0.7895443000015803,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1550278199
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,156,sim_00158,158,240,241,"3.78**2 * Matern(length_scale=9.83, nu=1.5) + WhiteKernel(noise_level=0.032)",14.28965791055776,9.834905381735949,0.0319660262464412,0.1787904534544316,260.6146285754122,16.143563069391227,0.1787904534544316,0.0472896975720641,1e-08,fmin_l_bfgs_b,1,-27.44738219686485,1.081817600002978,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1541956932
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,157,sim_00159,159,240,241,"3.8**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.420244086299029,9.852033018669326,0.0320829425542388,0.1791171196570525,261.58578309979623,16.173613792217132,0.1791171196570525,0.0473777258213515,1e-08,fmin_l_bfgs_b,1,-27.85736608474994,1.0434086000313982,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,4008204516
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,158,sim_00160,160,240,241,"3.81**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.032)",14.533265232056747,9.884902467205109,0.0320218466681652,0.1789464910753078,261.2321565722237,16.16267788988643,0.1789464910753078,0.0473456910399545,1e-08,fmin_l_bfgs_b,1,-27.61100850199159,1.3431369999889284,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3572515374
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,159,sim_00161,161,240,241,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.032)",14.457080295614809,9.883943672908496,0.0319552120842445,0.1787602083357605,261.2918941539921,16.164525794281502,0.1787602083357605,0.0473511041473094,1e-08,fmin_l_bfgs_b,1,-27.284442149220524,1.0729536000289954,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,187930420
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,160,sim_00162,162,240,241,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0319)",14.368496278825235,9.850150947418802,0.0319323823044423,0.1786963410493967,261.38121769638445,16.167288507860075,0.1786963410493967,0.0473591970255078,1e-08,fmin_l_bfgs_b,1,-27.2789664793784,0.6143278000527062,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2043867046
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,161,sim_00163,163,240,241,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.032)",14.45492564825564,9.869305721520094,0.0320196966364024,0.1789404835033215,261.7023751532622,16.17721778159836,0.1789404835033215,0.047388283067429,1e-08,fmin_l_bfgs_b,1,-27.63699592776834,1.3775495999725536,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,115216598
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,162,sim_00164,164,240,241,"3.82**2 * Matern(length_scale=9.91, nu=1.5) + WhiteKernel(noise_level=0.032)",14.6034485445843,9.90502017954908,0.0320309924464677,0.178972043756749,260.8674139660105,16.15139046540608,0.178972043756749,0.0473126265369233,1e-08,fmin_l_bfgs_b,1,-27.578326214208914,0.553528800024651,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1508197505
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,163,sim_00165,165,240,241,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.032)",14.409040654120814,9.865693527214663,0.0320010636487087,0.1788884111638,261.7835979519347,16.179727993756096,0.1788884111638,0.0473956362876116,1e-08,fmin_l_bfgs_b,1,-27.52729987565479,0.8651358999777585,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1096689370
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,164,sim_00166,166,240,241,"3.8**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.470979628822398,9.887820294140331,0.0320729297948071,0.1790891671620791,262.1918911456201,16.192340508574418,0.1790891671620791,0.0474325824071775,1e-08,fmin_l_bfgs_b,1,-27.559338871673877,0.7781404000124894,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3911965565
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,165,sim_00167,167,240,241,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.032)",14.467018603837069,9.875029332723232,0.032048535881511,0.17902104871079,261.86296294590267,16.182180413834924,0.17902104871079,0.0474028202161749,1e-08,fmin_l_bfgs_b,1,-27.802273188858777,1.4552926000324078,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2930676096
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,166,sim_00168,168,240,241,"3.79**2 * Matern(length_scale=9.83, nu=1.5) + WhiteKernel(noise_level=0.032)",14.349798997135856,9.834702331027533,0.0319507447485044,0.1787477125685933,261.3956911114594,16.16773611584069,0.1787477125685933,0.0473605082134992,1e-08,fmin_l_bfgs_b,1,-27.458725111516745,0.6676275000208989,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2758256666
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,167,sim_00169,169,240,241,"3.81**2 * Matern(length_scale=9.92, nu=1.5) + WhiteKernel(noise_level=0.032)",14.481469242185938,9.921978519160044,0.0319677082724992,0.1787951572959939,261.6645616660359,16.176049012847233,0.1787951572959939,0.047384859367188,1e-08,fmin_l_bfgs_b,1,-26.897749779270956,0.8874789000255987,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3494596508
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,168,sim_00170,170,240,241,"3.8**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0321)",14.47089267984514,9.893265404512436,0.0320741369225706,0.1790925373168035,262.4178840683915,16.199317395137104,0.1790925373168035,0.0474530199558232,1e-08,fmin_l_bfgs_b,1,-27.772802968321173,0.809033100027591,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3321412138
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,169,sim_00171,171,240,241,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.032)",14.438304058167532,9.882057862029502,0.0320094342696391,0.1789118058419822,261.9550758722688,16.185026285807165,0.1789118058419823,0.0474111566921014,1e-08,fmin_l_bfgs_b,1,-27.478821105151557,0.8637931999983266,1,1,"ConvergenceWarning: lbfgs failed to converge after 12 iteration(s) (status=2):
ABNORMAL: 

You might also want to scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",completed_with_convergence_warning,False,False,,False,,False,,False,3386328772
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,170,sim_00172,172,240,241,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.032)",14.40460853469636,9.874602656021551,0.0319783395344797,0.1788248851096506,261.9103053240677,16.18364314127285,0.1788248851096506,0.047407105016121,1e-08,fmin_l_bfgs_b,1,-27.366051822544108,1.038549699995201,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3357191989
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,171,sim_00173,173,240,241,"3.8**2 * Matern(length_scale=9.9, nu=1.5) + WhiteKernel(noise_level=0.032)",14.47104349397811,9.896984398337114,0.0320451023167065,0.1790114586184542,262.3503832719145,16.197233815436338,0.1790114586184542,0.047446916479565,1e-08,fmin_l_bfgs_b,1,-27.63626522383313,0.7957329000346363,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3149567060
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,172,sim_00174,174,240,241,"3.77**2 * Matern(length_scale=9.83, nu=1.5) + WhiteKernel(noise_level=0.0318)",14.23206131114796,9.83377363422836,0.0318269420058956,0.1784010706411138,260.86049128878403,16.15117615806304,0.1784010706411138,0.0473119987616672,1e-08,fmin_l_bfgs_b,1,-26.865702183791317,1.757469800009858,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2458732237
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,173,sim_00175,175,240,241,"3.83**2 * Matern(length_scale=9.94, nu=1.5) + WhiteKernel(noise_level=0.0313)",14.652909186005031,9.9356609548794,0.0312752117043043,0.1768479903880854,255.41377937834585,15.981670106041664,0.1768479903880854,0.0468154609216458,1e-08,fmin_l_bfgs_b,1,-25.615228734228797,0.7416380000067875,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3286311165
length,Melt-pool length,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,174,sim_00176,176,240,241,"3.78**2 * Matern(length_scale=9.8, nu=1.5) + WhiteKernel(noise_level=0.0317)",14.270266526290555,9.804903087935486,0.0316847991243937,0.1780022447172894,259.58074077258857,16.111509574604998,0.1780022447172894,0.047195802558426,1e-08,fmin_l_bfgs_b,1,-27.026717647787848,1.579830700007733,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1907591708
