benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity
branin,randomized_straddle,1,26,31,32,1198,101.90103645759186,False,False,False,1176,1.229509747716854,1.537415909246303,null,null,null,null,null,null
branin,randomized_straddle,1,27,32,33,1499,130.91975213934575,False,False,False,1467,2.1654089188187506,4.834139878621439,null,null,null,null,null,null
branin,randomized_straddle,1,28,33,34,489,3.081349304642231,True,True,True,479,1.1281416542306437,1.483409148446026,null,null,null,null,null,null
branin,randomized_straddle,1,29,34,35,29,8.016580823025087,False,True,True,28,0.5236500180911277,0.40750560449791884,null,null,null,null,null,null
branin,randomized_straddle,1,30,35,36,909,43.03896433625238,False,False,False,889,1.0928167599803065,2.119259222344694,null,null,null,null,null,null
branin,randomized_straddle,1,31,36,37,317,79.5998989374453,False,False,False,308,1.3215942333802433,4.056385573328646,null,null,null,null,null,null
branin,randomized_straddle,1,32,37,38,1370,7.784124810041654,False,True,True,1339,0.12325091262070413,0.0646858727054551,null,null,null,null,null,null
branin,randomized_straddle,1,33,38,39,372,21.02855159375102,False,False,False,362,1.0239112014912726,3.027460720143351,null,null,null,null,null,null
branin,randomized_straddle,1,34,39,40,560,2.609167329681611,True,True,True,545,0.44884226816956696,0.6989211036304184,null,null,null,null,null,null
branin,randomized_straddle,1,35,40,41,322,13.673541614723,False,False,False,312,0.6465119077379469,1.1445070048127597,null,null,null,null,null,null
branin,randomized_straddle,1,36,41,42,607,23.651557556328605,False,False,False,588,0.49119347341219505,0.609974174017531,null,null,null,null,null,null
branin,randomized_straddle,1,37,42,43,1224,18.205314121224216,False,False,False,1192,0.9425706327264006,1.8197821469116453,null,null,null,null,null,null
branin,randomized_straddle,1,38,43,44,904,4.9033590132879326,True,True,True,879,0.6776529772101741,1.421144471655087,null,null,null,null,null,null
branin,randomized_straddle,1,39,44,45,562,9.82971582563792,False,False,True,545,0.3175002705182637,0.3345922056161557,null,null,null,null,null,null
branin,randomized_straddle,1,40,45,46,54,26.97363792102159,False,False,False,52,1.8389860194106689,4.993574772613023,null,null,null,null,null,null
branin,randomized_straddle,1,41,46,47,1265,261.58392743391727,False,False,False,1229,1.3301897132214087,3.4947426688294554,null,null,null,null,null,null
branin,randomized_straddle,1,42,47,48,309,1.160773798325458,True,True,True,299,0.5687091662588745,1.091267103129212,null,null,null,null,null,null
branin,randomized_straddle,1,43,48,49,165,12.192602986378972,False,False,True,158,0.6034150877523099,0.8428672913503287,null,null,null,null,null,null
branin,randomized_straddle,1,44,49,50,10,0.13008064386666263,True,True,True,9,1.0684981818459132,1.902163699607773,null,null,null,null,null,null
branin,randomized_straddle,2,1,6,7,315,141.56671189566478,False,False,False,315,1.662118609245806,3.133784216565019,null,null,null,null,null,null
branin,randomized_straddle,2,2,7,8,74,24.622067104781273,False,False,False,74,0.7024151854134408,0.5476248124722688,null,null,null,null,null,null
branin,randomized_straddle,2,3,8,9,414,244.4638281273451,False,False,False,411,2.2350333717099384,5.57242427252229,null,null,null,null,null,null
branin,randomized_straddle,2,4,9,10,941,7.6218009241351865,False,True,True,935,1.639056708438933,3.3837736283087154,null,null,null,null,null,null
branin,randomized_straddle,2,5,10,11,603,141.03815850656406,False,False,False,597,0.9098550320548614,1.386133525143851,null,null,null,null,null,null
branin,randomized_straddle,2,6,11,12,1183,116.68350791372171,False,False,False,1174,1.8669171349325242,4.764551184199408,null,null,null,null,null,null
branin,randomized_straddle,2,7,12,13,73,56.6499355152215,False,False,False,73,0.5497751026549713,0.7872103716776647,null,null,null,null,null,null
branin,randomized_straddle,2,8,13,14,900,37.72145389572243,False,False,False,892,1.3526672836664695,4.4097695178109415,null,null,null,null,null,null
branin,randomized_straddle,2,9,14,15,864,17.109730456242033,False,False,False,856,1.1276706591375296,3.716715575010557,null,null,null,null,null,null
branin,randomized_straddle,2,10,15,16,694,67.55415669119836,False,False,False,686,0.5800921802745879,0.8454864305228746,null,null,null,null,null,null
branin,randomized_straddle,2,11,16,17,477,22.994087745186935,False,False,False,471,0.12142881854742016,0.04424290694859067,null,null,null,null,null,null
branin,randomized_straddle,2,12,17,18,729,6.66169023170923,False,True,True,719,1.4446226198661238,4.380046256413821,null,null,null,null,null,null
branin,randomized_straddle,2,13,18,19,805,4.311550858366186,True,True,True,794,1.2982130490993056,3.0195976236549082,null,null,null,null,null,null
branin,randomized_straddle,2,14,19,20,1480,28.861075492597323,False,False,False,1462,1.1525233768884058,2.0168818674491926,null,null,null,null,null,null
branin,randomized_straddle,2,15,20,21,987,47.457207880312225,False,False,False,972,1.7998692210690392,6.206088517605814,null,null,null,null,null,null
branin,randomized_straddle,2,16,21,22,7,12.22607095642661,False,False,True,7,1.249233519788944,3.6343312628525046,null,null,null,null,null,null
branin,randomized_straddle,2,17,22,23,32,4.460480554275019,True,True,True,31,1.4660725522917502,4.85710689447119,null,null,null,null,null,null
branin,randomized_straddle,2,18,23,24,459,20.366570936715277,False,False,False,451,0.46692192150107087,0.41752030650938515,null,null,null,null,null,null
branin,randomized_straddle,2,19,24,25,910,22.565823041576053,False,False,False,893,0.8186445079505378,1.4737949634205914,null,null,null,null,null,null
branin,randomized_straddle,2,20,25,26,1476,14.817226257049956,False,False,False,1453,1.6560725225462873,5.779439438857157,null,null,null,null,null,null
branin,randomized_straddle,2,21,26,27,299,15.730079550898687,False,False,False,295,0.3835918055244786,0.4557005865376929,null,null,null,null,null,null
branin,randomized_straddle,2,22,27,28,901,17.2967512740738,False,False,False,883,0.4422795413666334,0.5447589156715212,null,null,null,null,null,null
branin,randomized_straddle,2,23,28,29,1038,25.6930895290619,False,False,False,1016,0.3816163707195048,0.37383920912035595,null,null,null,null,null,null
branin,randomized_straddle,2,24,29,30,728,2.8925053774805924,True,True,True,714,0.5894251523110774,0.7243767690936871,null,null,null,null,null,null
branin,randomized_straddle,2,25,30,31,620,106.20247968704484,False,False,False,607,0.7083562840934254,0.9893835861571811,null,null,null,null,null,null
branin,randomized_straddle,2,26,31,32,550,31.021508219877774,False,False,False,538,0.683229485343962,1.3090729459265211,null,null,null,null,null,null
branin,randomized_straddle,2,27,32,33,15,9.709704883331167,False,False,True,14,0.8688238099867674,2.4324405842733543,null,null,null,null,null,null
branin,randomized_straddle,2,28,33,34,1080,29.7698693975003,False,False,False,1052,0.49054460002726746,0.7459267676372727,null,null,null,null,null,null
branin,randomized_straddle,2,29,34,35,695,174.00550118893415,False,False,False,678,0.9713215126513466,2.2547010658934394,null,null,null,null,null,null
branin,randomized_straddle,2,30,35,36,1070,14.315610138420212,False,False,False,1041,1.4237298448498257,5.478857581400319,null,null,null,null,null,null
branin,randomized_straddle,2,31,36,37,452,10.2817281398289,False,False,True,442,0.2934730424803782,0.32045943946701594,null,null,null,null,null,null
branin,randomized_straddle,2,32,37,38,485,0.9514780399460214,True,True,True,472,0.4702187597185301,0.6912900666250662,null,null,null,null,null,null
branin,randomized_straddle,2,33,38,39,501,4.066658578068733,True,True,True,487,0.13168188661956468,0.06624722583203355,null,null,null,null,null,null
branin,randomized_straddle,2,34,39,40,313,8.128773149909044,False,True,True,307,0.2950752856996551,0.2561085890124196,null,null,null,null,null,null
branin,randomized_straddle,2,35,40,41,1052,0.7470721628825316,True,True,True,1020,0.7000884207694565,1.121345583215677,null,null,null,null,null,null
branin,randomized_straddle,2,36,41,42,1098,10.334858077116365,False,False,True,1062,0.7638148912885612,1.6513021278462037,null,null,null,null,null,null
branin,randomized_straddle,2,37,42,43,522,58.195101693024085,False,False,False,506,0.8491834690579204,1.7120612525650252,null,null,null,null,null,null
branin,randomized_straddle,2,38,43,44,1264,185.18073287910119,False,False,False,1225,0.6236631234858936,1.3507308175062362,null,null,null,null,null,null
branin,randomized_straddle,2,39,44,45,1355,38.704170705294075,False,False,False,1315,0.42701061312148364,0.7956726872235429,null,null,null,null,null,null
branin,randomized_straddle,2,40,45,46,450,23.448824255163778,False,False,False,439,0.4684853989954607,1.0040481543343285,null,null,null,null,null,null
branin,randomized_straddle,2,41,46,47,320,1.0734620300641282,True,True,True,312,0.6245424808385074,1.1019221293180728,null,null,null,null,null,null
branin,randomized_straddle,2,42,47,48,875,78.00818790695874,False,False,False,846,3.6832743093317113,13.919808890910325,null,null,null,null,null,null
branin,randomized_straddle,2,43,48,49,897,24.88387248292512,False,False,False,867,0.8754117303392963,1.677525510349013,null,null,null,null,null,null
branin,randomized_straddle,2,44,49,50,58,11.180244918883908,False,False,True,55,1.677131578560068,4.492934758090994,null,null,null,null,null,null
branin,randomized_straddle,3,1,6,7,1105,22.281638550511406,False,False,False,1101,2.132289568889885,3.837658110658094,null,null,null,null,null,null
branin,randomized_straddle,3,2,7,8,1053,25.127880094030978,False,False,False,1050,1.99004024275333,3.4188658343297917,null,null,null,null,null,null
branin,randomized_straddle,3,3,8,9,1060,160.93601151366263,False,False,False,1056,0.6416872721160174,0.361705000065051,null,null,null,null,null,null
branin,randomized_straddle,3,4,9,10,1040,0.6178297913712036,True,True,True,1037,0.8712686925373634,0.676008966213628,null,null,null,null,null,null
branin,randomized_straddle,3,5,10,11,140,20.490259427369118,False,False,False,139,0.5682883938782368,0.29096847644700424,null,null,null,null,null,null
branin,randomized_straddle,3,6,11,12,1236,256.3731998129815,False,False,False,1226,2.0274795432121215,3.736149014108851,null,null,null,null,null,null
branin,randomized_straddle,3,7,12,13,1364,11.95661850885688,False,False,True,1352,3.9010939196041887,13.936924789416167,null,null,null,null,null,null
branin,randomized_straddle,3,8,13,14,1061,12.24870510473751,False,False,False,1054,1.248663250504502,1.4396170931898247,null,null,null,null,null,null
branin,randomized_straddle,3,9,14,15,516,30.333275699129302,False,False,False,513,1.3404950144163592,1.668440200530431,null,null,null,null,null,null
branin,randomized_straddle,3,10,15,16,449,18.82373236101593,False,False,False,447,2.086852950843223,4.060773666301336,null,null,null,null,null,null
branin,randomized_straddle,3,11,16,17,599,72.5246635731823,False,False,False,594,1.3608330574166967,1.7448365924234706,null,null,null,null,null,null
branin,randomized_straddle,3,12,17,18,1312,7.903819627805888,False,True,True,1296,0.5178030321755792,0.2578661370011904,null,null,null,null,null,null
branin,randomized_straddle,3,13,18,19,274,1.3910597401127411,True,True,True,272,1.0918654089973368,1.1481879253740281,null,null,null,null,null,null
branin,randomized_straddle,3,14,19,20,896,23.39996740544479,False,False,False,888,0.21190496818014254,0.04473222980607871,null,null,null,null,null,null
branin,randomized_straddle,3,15,20,21,208,0.4386479587619121,True,True,True,206,1.0115051786886256,1.0069945595687897,null,null,null,null,null,null
branin,randomized_straddle,3,16,21,22,787,11.263432598471645,False,False,True,779,1.17189688162604,2.1390590218506955,null,null,null,null,null,null
branin,randomized_straddle,3,17,22,23,1465,11.791509421193908,False,False,True,1443,0.439217316401556,0.44773015343921024,null,null,null,null,null,null
branin,randomized_straddle,3,18,23,24,769,11.712362299610554,False,False,True,761,0.9270531289683657,1.9321994556939668,null,null,null,null,null,null
branin,randomized_straddle,3,19,24,25,308,99.94795403682446,False,False,False,304,0.3835929626477051,0.1461330605674756,null,null,null,null,null,null
branin,randomized_straddle,3,20,25,26,603,98.30009066245947,False,False,False,594,2.191456380702635,5.935163390868699,null,null,null,null,null,null
branin,randomized_straddle,3,21,26,27,329,71.28005163811127,False,False,False,324,0.7853401294405382,1.7009436196496266,null,null,null,null,null,null
branin,randomized_straddle,3,22,27,28,277,153.4223650765996,False,False,False,273,1.1112732664158411,3.1304378645960766,null,null,null,null,null,null
branin,randomized_straddle,3,23,28,29,1125,8.408876692225014,False,True,True,1102,1.231825781635048,4.460480884819202,null,null,null,null,null,null
branin,randomized_straddle,3,24,29,30,289,27.29675048147693,False,False,False,284,1.0574286979349055,4.431926781542579,null,null,null,null,null,null
branin,randomized_straddle,3,25,30,31,932,10.849951943927675,False,False,True,915,1.2490509653417559,4.669267632888693,null,null,null,null,null,null
branin,randomized_straddle,3,26,31,32,1122,7.262867302978584,False,True,True,1097,0.19276771835676598,0.12758700613854335,null,null,null,null,null,null
branin,randomized_straddle,3,27,32,33,1127,23.877331201044278,False,False,False,1100,0.6428129241386966,0.8735195608034707,null,null,null,null,null,null
branin,randomized_straddle,3,28,33,34,266,27.196793345753946,False,False,False,263,1.478239150552836,3.7456129476326936,null,null,null,null,null,null
branin,randomized_straddle,3,29,34,35,1473,9.751520867153193,False,False,True,1439,0.9252616199369498,2.5140717446140863,null,null,null,null,null,null
branin,randomized_straddle,3,30,35,36,294,2.954211891204853,True,True,True,287,1.1998381603790709,2.9951457347426444,null,null,null,null,null,null
branin,randomized_straddle,3,31,36,37,1117,5.004233370997994,True,True,True,1090,0.08241706776895225,0.022341828875826305,null,null,null,null,null,null
branin,randomized_straddle,3,32,37,38,566,23.235975252434848,False,False,False,553,1.0338028169093252,1.3981648792616401,null,null,null,null,null,null
branin,randomized_straddle,3,33,38,39,421,17.14190779766014,False,False,False,411,1.724505703877644,3.4687138116939593,null,null,null,null,null,null
branin,randomized_straddle,3,34,39,40,1166,8.354039448379922,False,True,True,1133,0.6818701745561906,0.6702440846335558,null,null,null,null,null,null
branin,randomized_straddle,3,35,40,41,1315,2.2873328009594474,True,True,True,1278,0.4174900656951748,0.33251377978985214,null,null,null,null,null,null
branin,randomized_straddle,3,36,41,42,141,7.39905362528593,False,True,True,139,0.02142772320406731,0.0015277161289795596,null,null,null,null,null,null
branin,randomized_straddle,3,37,42,43,682,22.647587248018496,False,False,False,664,0.7409123569720093,0.707231318075161,null,null,null,null,null,null
branin,randomized_straddle,3,38,43,44,636,146.08727267070375,False,False,False,618,1.7849641864960677,3.5038542847134826,null,null,null,null,null,null
branin,randomized_straddle,3,39,44,45,1185,50.107837259859835,False,False,False,1148,0.7188586667161008,0.8082034268856532,null,null,null,null,null,null
branin,randomized_straddle,3,40,45,46,949,21.206909435785178,False,False,False,924,1.4150909046269278,3.244946924081019,null,null,null,null,null,null
branin,randomized_straddle,3,41,46,47,1180,9.005944295027444,False,True,True,1142,0.226610742206297,0.1034408320253419,null,null,null,null,null,null
branin,randomized_straddle,3,42,47,48,144,4.423138726479209,True,True,True,141,0.218912574961355,0.11905865206476947,null,null,null,null,null,null
branin,randomized_straddle,3,43,48,49,321,105.72425274006747,False,False,False,310,2.206913120324085,6.472095882129654,null,null,null,null,null,null
branin,randomized_straddle,3,44,49,50,693,17.806796533759687,False,False,False,671,0.9408702202965202,1.5904247983735713,null,null,null,null,null,null
branin,randomized_straddle,4,1,6,7,1234,21.479392775899555,False,False,False,1229,0.3715214764679301,0.27404760283973256,null,null,null,null,null,null
branin,randomized_straddle,4,2,7,8,1182,272.51372207838523,False,False,False,1177,0.6351820800430639,3.5831791783359748,null,null,null,null,null,null
branin,randomized_straddle,4,3,8,9,1005,20.03362217471171,False,False,False,1001,0.7005057772714409,0.7129139950984631,null,null,null,null,null,null
branin,randomized_straddle,4,4,9,10,296,10.473338801184298,False,False,True,294,0.921139173390702,1.1864748578131894,null,null,null,null,null,null
branin,randomized_straddle,4,5,10,11,729,103.65817725346818,False,False,False,725,1.0025740105662788,1.9437834733467982,null,null,null,null,null,null
branin,randomized_straddle,4,6,11,12,467,52.648815298885836,False,False,False,464,0.4097009086508897,0.454816018107464,null,null,null,null,null,null
branin,randomized_straddle,4,7,12,13,89,8.382359318092423,False,True,True,88,0.9327443134135642,2.398676204788831,null,null,null,null,null,null
branin,randomized_straddle,4,8,13,14,181,18.534416294380232,False,False,False,178,1.6839928730872806,5.103415394254033,null,null,null,null,null,null
branin,randomized_straddle,4,9,14,15,1112,10.910585751221113,False,False,True,1101,0.14795874938851356,0.029342302754860407,null,null,null,null,null,null
branin,randomized_straddle,4,10,15,16,291,44.21759038837928,False,False,False,287,0.4693285683620717,0.4844565808101385,null,null,null,null,null,null
branin,randomized_straddle,4,11,16,17,796,9.166703990466623,False,True,True,787,0.4201942067968913,0.3974656189709234,null,null,null,null,null,null
branin,randomized_straddle,4,12,17,18,477,18.70170862364659,False,False,False,470,1.236009608545342,2.434933234600818,null,null,null,null,null,null
branin,randomized_straddle,4,13,18,19,433,16.5668401311677,False,False,False,427,0.4167624395636451,0.6235185685591415,null,null,null,null,null,null
branin,randomized_straddle,4,14,19,20,1196,16.020905032601274,False,False,False,1179,0.47161245952837993,0.8398453915604794,null,null,null,null,null,null
branin,randomized_straddle,4,15,20,21,72,166.50967019074614,False,False,False,71,2.0295166518236063,6.742509765060089,null,null,null,null,null,null
branin,randomized_straddle,4,16,21,22,48,10.834400787629335,False,False,True,47,0.7934238048195863,2.1897729818160134,null,null,null,null,null,null
branin,randomized_straddle,4,17,22,23,1467,15.315914251240642,False,False,False,1445,2.143100902160074,11.531960155041043,null,null,null,null,null,null
branin,randomized_straddle,4,18,23,24,767,28.20612572872144,False,False,False,754,1.1174312012590824,2.9846537737718863,null,null,null,null,null,null
branin,randomized_straddle,4,19,24,25,988,24.74454888137627,False,False,False,972,1.9998754116039459,5.003568643625438,null,null,null,null,null,null
branin,randomized_straddle,4,20,25,26,1479,23.23153747376861,False,False,False,1454,0.7183453799295794,0.5870559091933935,null,null,null,null,null,null
branin,randomized_straddle,4,21,26,27,793,45.957895051252564,False,False,False,779,1.077114497338511,2.929570553566638,null,null,null,null,null,null
branin,randomized_straddle,4,22,27,28,1073,1.500191497859447,True,True,True,1054,0.4851951169906471,0.7764561672090861,null,null,null,null,null,null
branin,randomized_straddle,4,23,28,29,164,29.751382606126448,False,False,False,159,0.5368101839098429,0.8894651134078336,null,null,null,null,null,null
branin,randomized_straddle,4,24,29,30,1032,13.608009776449695,False,False,False,1012,1.7893137421452396,3.303496477056495,null,null,null,null,null,null
branin,randomized_straddle,4,25,30,31,645,106.82938509648307,False,False,False,632,0.9130349543714328,1.4017032410376622,null,null,null,null,null,null
branin,randomized_straddle,4,26,31,32,1041,7.006603951837299,False,True,True,1019,1.135630962708553,2.7141774868072197,null,null,null,null,null,null
branin,randomized_straddle,4,27,32,33,293,12.515707157840765,False,False,True,285,0.46555167921372514,0.4260296046874148,null,null,null,null,null,null
branin,randomized_straddle,4,28,33,34,40,11.950688947066869,False,False,True,39,0.5387784225923211,0.6402937884984491,null,null,null,null,null,null
branin,randomized_straddle,4,29,34,35,966,4.407647240833775,True,True,True,945,0.21011990098744254,0.13902830307917266,null,null,null,null,null,null
branin,randomized_straddle,4,30,35,36,586,28.12970906739651,False,False,False,571,0.8491241100041803,1.1259888273840877,null,null,null,null,null,null
branin,randomized_straddle,4,31,36,37,809,2.6988652668607003,True,True,True,788,0.3083865343216055,0.22083630540435184,null,null,null,null,null,null
branin,randomized_straddle,4,32,37,38,47,20.242739993990092,False,False,False,45,0.3353749495471624,0.30360532963043674,null,null,null,null,null,null
branin,randomized_straddle,4,33,38,39,991,5.338308310746314,False,True,True,965,0.37900195699401956,0.24615642695144727,null,null,null,null,null,null
branin,randomized_straddle,4,34,39,40,1428,7.279762517416643,False,True,True,1391,0.5871713176575267,0.6083506618266526,null,null,null,null,null,null
branin,randomized_straddle,4,35,40,41,1490,15.104343818002476,False,False,False,1450,0.4658726763633799,0.34825986019411925,null,null,null,null,null,null
branin,randomized_straddle,4,36,41,42,1026,3.522747396183064,True,True,True,998,0.7374021738365052,0.8384477428618594,null,null,null,null,null,null
branin,randomized_straddle,4,37,42,43,835,112.63019586558505,False,False,False,812,1.2636276664304684,2.0757268170744103,null,null,null,null,null,null
branin,randomized_straddle,4,38,43,44,111,12.650121418618696,False,False,True,105,0.2872767671672586,0.15657441870420832,null,null,null,null,null,null
branin,randomized_straddle,4,39,44,45,977,160.65933997097903,False,False,False,950,1.5564519458093433,3.0364418361556273,null,null,null,null,null,null
branin,randomized_straddle,4,40,45,46,724,13.147004910955182,False,False,False,705,1.811905597508017,4.094893633662172,null,null,null,null,null,null
branin,randomized_straddle,4,41,46,47,1176,177.16323353848776,False,False,False,1138,1.652468690967045,3.8237474421773303,null,null,null,null,null,null
branin,randomized_straddle,4,42,47,48,957,3.596093658962296,True,True,True,930,0.5494147178747034,0.6984596715336606,null,null,null,null,null,null
branin,randomized_straddle,4,43,48,49,1460,18.969053229271267,False,False,False,1415,0.3976379949254062,0.4594909738453008,null,null,null,null,null,null
branin,randomized_straddle,4,44,49,50,452,87.3451089445037,False,False,False,438,1.876432127625037,4.224709635964046,null,null,null,null,null,null
branin,expected_feasibility,0,1,6,7,358,123.03825286320819,False,False,False,355,2.9671178195488888,null,24,null,null,null,null,null
branin,expected_feasibility,0,2,7,8,134,4.519286021858228,True,True,True,133,2.9627934548914605,null,24,null,null,null,null,null
branin,expected_feasibility,0,3,8,9,636,9.509472795290442,False,False,True,630,2.9595498802094427,null,24,null,null,null,null,null
branin,expected_feasibility,0,4,9,10,1,209.32429766383956,False,False,False,1,2.95697215621233,null,24,null,null,null,null,null
branin,expected_feasibility,0,5,10,11,1268,22.991107735120224,False,False,False,1259,2.954868276098281,null,24,null,null,null,null,null
branin,expected_feasibility,0,6,11,12,854,39.61863379294668,False,False,False,845,2.9531119152176055,null,24,null,null,null,null,null
branin,expected_feasibility,0,7,12,13,38,156.16378819154164,False,False,False,36,2.950438908652292,null,24,null,null,null,null,null
branin,expected_feasibility,0,8,13,14,776,4.689592638392785,True,True,True,766,2.94667513358731,null,24,null,null,null,null,null
branin,expected_feasibility,0,9,14,15,1415,74.74464094823708,False,False,False,1402,2.947894448034953,null,24,null,null,null,null,null
branin,expected_feasibility,0,10,15,16,1106,24.977558142747533,False,False,False,1094,2.8587149653303907,null,24,null,null,null,null,null
branin,expected_feasibility,0,11,16,17,960,17.526282808764847,False,False,False,948,2.82090419053917,null,24,null,null,null,null,null
branin,expected_feasibility,0,12,17,18,689,22.183690828795637,False,False,False,680,2.7008506544228075,null,24,null,null,null,null,null
branin,expected_feasibility,0,13,18,19,418,46.47485212517097,False,False,False,411,2.4073761700660286,null,24,null,null,null,null,null
branin,expected_feasibility,0,14,19,20,1223,13.392494867683977,False,False,False,1207,2.11317761277509,null,24,null,null,null,null,null
branin,expected_feasibility,0,15,20,21,625,30.525340418948105,False,False,False,616,1.3907755120178966,null,24,null,null,null,null,null
branin,expected_feasibility,0,16,21,22,727,15.83680677123491,False,False,False,714,1.1325618977912046,null,24,null,null,null,null,null
branin,expected_feasibility,0,17,22,23,792,18.50913788641931,False,False,False,777,0.8784785871619197,null,24,null,null,null,null,null
branin,expected_feasibility,0,18,23,24,405,14.782491209870663,False,False,False,398,0.6733915004263591,null,24,null,null,null,null,null
branin,expected_feasibility,0,19,24,25,496,25.309157014394877,False,False,False,487,0.4550898081835262,null,24,null,null,null,null,null
branin,expected_feasibility,0,20,25,26,539,8.70520962114172,False,True,True,529,0.5118496524548262,null,24,null,null,null,null,null
branin,expected_feasibility,0,21,26,27,158,0.6727797259721982,True,True,True,154,0.6504388271194267,null,24,null,null,null,null,null
branin,expected_feasibility,0,22,27,28,1333,15.156472720085773,False,False,False,1308,0.8945542993002038,null,24,null,null,null,null,null
branin,expected_feasibility,0,23,28,29,343,129.63765127700842,False,False,False,336,0.8272034928796289,null,24,null,null,null,null,null
branin,expected_feasibility,0,24,29,30,1190,64.31689875986805,False,False,False,1166,0.7985095141041563,null,24,null,null,null,null,null
branin,expected_feasibility,0,25,30,31,304,183.20160409421672,False,False,False,297,0.5264898721527269,null,24,null,null,null,null,null
branin,expected_feasibility,0,26,31,32,938,14.757838216555117,False,False,False,915,0.47916386141923156,null,24,null,null,null,null,null
branin,expected_feasibility,0,27,32,33,1168,23.314118978693568,False,False,False,1142,0.9331820281545986,null,24,null,null,null,null,null
branin,expected_feasibility,0,28,33,34,1152,107.38209662564344,False,False,False,1126,0.6546641917427859,null,24,null,null,null,null,null
branin,expected_feasibility,0,29,34,35,13,110.69330734985172,False,False,False,12,0.5909955071645981,null,24,null,null,null,null,null
branin,expected_feasibility,0,30,35,36,1499,2.4274873629952793,True,True,True,1464,0.5488789121310244,null,24,null,null,null,null,null
branin,expected_feasibility,0,31,36,37,1320,26.59814208014088,False,False,False,1288,0.7380777055127998,null,24,null,null,null,null,null
branin,expected_feasibility,0,32,37,38,71,17.290491219148137,False,False,False,67,0.5250040254193167,null,24,null,null,null,null,null
branin,expected_feasibility,0,33,38,39,867,34.150512855147234,False,False,False,842,0.4947214987050324,null,24,null,null,null,null,null
branin,expected_feasibility,0,34,39,40,976,15.881826663154243,False,False,False,948,0.5952282230596887,null,24,null,null,null,null,null
branin,expected_feasibility,0,35,40,41,651,79.60929124676136,False,False,False,632,0.6610342336103604,null,24,null,null,null,null,null
branin,expected_feasibility,0,36,41,42,697,181.94374536481087,False,False,False,676,0.6879196628062387,null,24,null,null,null,null,null
branin,expected_feasibility,0,37,42,43,1121,79.18338516167282,False,False,False,1089,0.5719208017947178,null,24,null,null,null,null,null
branin,expected_feasibility,0,38,43,44,663,53.97224215034656,False,False,False,643,0.4686718340284649,null,24,null,null,null,null,null
branin,expected_feasibility,0,39,44,45,300,19.99563994333272,False,False,False,291,0.44620833717241337,null,24,null,null,null,null,null
branin,expected_feasibility,0,40,45,46,749,12.438051168629137,False,False,False,723,0.3340256240643705,null,24,null,null,null,null,null
branin,expected_feasibility,0,41,46,47,1239,4.482517653336224,True,True,True,1199,0.46025114474816553,null,24,null,null,null,null,null
branin,expected_feasibility,0,42,47,48,48,17.86775148322078,False,False,False,44,0.5874819896282327,null,24,null,null,null,null,null
branin,expected_feasibility,0,43,48,49,939,1.0071347683733194,True,True,True,906,0.5263559783352936,null,24,null,null,null,null,null
branin,expected_feasibility,0,44,49,50,1136,2.442998876026188,True,True,True,1098,0.5979141641408303,null,24,null,null,null,null,null
branin,expected_feasibility,1,1,6,7,268,123.94304504718056,False,False,False,267,2.9185721094541783,null,24,null,null,null,null,null
branin,expected_feasibility,1,2,7,8,46,6.992640873967403,False,True,True,46,2.9211874986041972,null,24,null,null,null,null,null
branin,expected_feasibility,1,3,8,9,1049,209.72860092571702,False,False,False,1044,2.9231403219946026,null,24,null,null,null,null,null
branin,expected_feasibility,1,4,9,10,437,144.21735706768857,False,False,False,434,2.9246626511337706,null,24,null,null,null,null,null
branin,expected_feasibility,1,5,10,11,1203,13.948523505168765,False,False,False,1196,2.9258372259610015,null,24,null,null,null,null,null
branin,expected_feasibility,1,6,11,12,677,8.775938969600787,False,True,True,671,2.9268585721390137,null,24,null,null,null,null,null
branin,expected_feasibility,1,7,12,13,1344,16.501812492711267,False,False,False,1333,2.9275903307098434,null,24,null,null,null,null,null
branin,expected_feasibility,1,8,13,14,787,12.820396678643633,False,False,False,780,2.9284685848973795,null,24,null,null,null,null,null
branin,expected_feasibility,1,9,14,15,161,20.76093514800145,False,False,False,159,2.9274298108944206,null,24,null,null,null,null,null
branin,expected_feasibility,1,10,15,16,1376,36.070515838905465,False,False,False,1362,2.890229479252205,null,24,null,null,null,null,null
branin,expected_feasibility,1,11,16,17,1198,101.90103645759186,False,False,False,1188,2.930662919818503,null,24,null,null,null,null,null
branin,expected_feasibility,1,12,17,18,1313,109.70950223453994,False,False,False,1300,2.87183367172141,null,24,null,null,null,null,null
branin,expected_feasibility,1,13,18,19,349,73.84725117244129,False,False,False,345,2.704902925338033,null,24,null,null,null,null,null
branin,expected_feasibility,1,14,19,20,302,22.140847235179905,False,False,False,298,2.8204601546851253,null,24,null,null,null,null,null
branin,expected_feasibility,1,15,20,21,1439,26.674647711290493,False,False,False,1419,2.5610987802482157,null,24,null,null,null,null,null
branin,expected_feasibility,1,16,21,22,1406,15.595613602580778,False,False,False,1386,2.234360423296012,null,24,null,null,null,null,null
