relative_path,size_bytes,sha256
checkpoints/simulation_summaries/sim_00160.json,76241,EDA4F0666C111F177A02D75AEA0080DEC5271876A0152947378B7359F7EDD999
checkpoints/simulation_summaries/sim_00161.json,51706,B4DF05453A50586B9911023E540FA45B5D5338E8773D2C6BDF527FB4861DD738
checkpoints/simulation_summaries/sim_00162.json,63012,25613A592AC9A710689947E0802E6B5E8CBC431F79491385844A57CEA41ADFB9
checkpoints/simulation_summaries/sim_00163.json,69522,1AA0C991B06C2A958E0D2A6FF933201345E30BB1F39798C03269D60724E17E1D
checkpoints/simulation_summaries/sim_00164.json,44719,68516E3A21F1C8E05CDECCE532DCE847AA997FDF9F6973F9612CB71CAA786BC6
checkpoints/simulation_summaries/sim_00165.json,76824,20E81F447718E94AA3F8E34FA74C19DB8D50833A9C2AA1C03ABC564463AB1860
checkpoints/simulation_summaries/sim_00166.json,77000,413D05F1F89942E6536CE4FF3D46B44BAD6AE8AA378B2EDB8E76958FC24EE6CE
checkpoints/simulation_summaries/sim_00167.json,76812,0E8EDF4B424D96C3C42BF78AE153667B3A652722A51FE39DE901BA0A9FE0EC5C
checkpoints/simulation_summaries/sim_00168.json,76856,A231DC0FB850AE9E6F1A57BFF05E83180CDE8C476A9CDB6BF525969BBE39267C
checkpoints/simulation_summaries/sim_00169.json,51191,78B106C7F1D0F903ACF8D1FBC4C3F5D9157B0A8C3FEBBC026D9EA7CE94F8872F
checkpoints/simulation_summaries/sim_00170.json,63087,2933CAA9E227B149E78143A506BC6E8FA7519FFDD149B7B754A54B547E10C6A9
checkpoints/simulation_summaries/sim_00171.json,76834,37B9131587E974EA0F56940DB898E85BC64D0A15B7FCFBC1F53A3A15CF986150
checkpoints/simulation_summaries/sim_00172.json,77192,BBF63544B412D878C7A77C956AD3AA8EEB5F7A5C5190EE2947EE6CA26611A690
checkpoints/simulation_summaries/sim_00173.json,67638,1FFF3256D55C664688B207800D9645D5F00354D90E7DE6F06AAED9BC4509D887
checkpoints/simulation_summaries/sim_00174.json,59780,23C8A6DB73532C84D7E9AD3E0EF6103281E4CDF065380A6A9E57EBB79B5453C5
checkpoints/simulation_summaries/sim_00175.json,72710,88D738E9162C4D8CCFD4C72A26C6F2A385507A447EED620123975E688B96E1FF
checkpoints/simulation_summaries/sim_00176.json,77043,184D33359E88DF84452DBA0E5D731C0C36659B69959A791D7883BD195CBD8521
checkpoints/simulation_summaries/sim_00177.json,49348,65C3981242B7FB1F222B577B760131B20FE76E0C2B5EA8831015927CC8A41B65
checkpoints/simulation_summaries/sim_00178.json,60852,04EC39FA6BA0B2BBACF8FB145654D5A1009DF93F5B927994ADB9922149DD66D3
checkpoints/simulation_summaries/sim_00179.json,77291,B1D0DA6679EE2BE197EF9135F44C60E7283227B184238B3F1900BF827CF849CC
checkpoints/simulation_summaries/sim_00180.json,75946,4A38B8A48122BC3C4C2A33B5253B13BF56427BA577AFF07CD52F171E7B452949
checkpoints/simulation_summaries/sim_00181.json,61574,311B56C20498F735326735BF130FB47F29EB394328D166583BA3F96A3C91BEFB
checkpoints/simulation_summaries/sim_00182.json,77140,EF150A9314E593E738BC62AE3B1F2A279AAF52B28B6CD477ABB003646E0481FF
checkpoints/simulation_summaries/sim_00183.json,64985,A5A1093242445FD1CD898F55CAEB12D2CFD7184367E9E1B945F5EEAFEFAEEC44
checkpoints/simulation_summaries/sim_00184.json,42169,480AF8D1C2BE32B3D6393A79D3B53671E7920BB1B30EB3F193B840D7EF8F0FB5
checkpoints/simulation_summaries/sim_00185.json,77242,A2294F6501B2BD0BAA2616821EF72179926DCE7C1C3F8EA2D8AF87267A944E8A
checkpoints/simulation_summaries/sim_00186.json,48062,52F1A32BE0B6931408EF09B6371A297BB8D49B950E8D36ACD6BFC345387366D2
checkpoints/simulation_summaries/sim_00187.json,76784,308BB47FD6C07D7021DE18D149D9AF5F06DCE0331D1E26E154AB8B894E1FBE91
checkpoints/simulation_summaries/sim_00188.json,77387,8105E2939C87598F1326922AFB36A5D6FDE7DB82F70A05F774C6BD99148488C4
checkpoints/simulation_summaries/sim_00189.json,48849,5CF0E2620109425EF3E51E044F911C8B4D7F2454B05B49E6BF62D15BC75E303F
checkpoints/simulation_summaries/sim_00190.json,77175,4A17C62A1D039B658E462F24412D033E10D1577B98961094AC6EB40603CC0986
checkpoints/simulation_summaries/sim_00191.json,77364,7EA4FA4261D447C68E2CCB4CC193FE51DFF30DC2E7275C76552F6B8C170FC807
checkpoints/simulation_summaries/sim_00192.json,53892,1BD17104C09F4270D1370AB9126F13317423B3E93AC1B95433C6F8CD378D1718
checkpoints/simulation_summaries/sim_00193.json,77625,98CC7F088D4B5EF090736B96D83FFDC0BF8C220948A71C73BC848FFA77432C91
checkpoints/simulation_summaries/sim_00194.json,77449,FD0F165F83C568D08BA9D6F9FE71076D9D0404B0FF3D7A87A180F1EB7A8E4CD7
checkpoints/simulation_summaries/sim_00195.json,77388,9DDF7B8E282550F4358DA73BBBD45E467FA912EC4AEC8064D525EA32376E3EB3
checkpoints/simulation_summaries/sim_00196.json,57849,51E65C5C834F9BAB59A88C6D762F14EB6910F01D40DCCA34D2FE6AE2F57DF80E
checkpoints/simulation_summaries/sim_00197.json,45533,D1A37974469C8C666AB7C1A8EAEFB68A5085E4AD257E2F2DAF9D8A7235F4D459
checkpoints/simulation_summaries/sim_00198.json,49375,8A2DF4A9D0200DE0A38FD09136C15130F570CDCA02B41F37E28CA8CF196B6F6A
checkpoints/simulation_summaries/sim_00199.json,76434,5B27E88FBD2F8AEFA3DCB8E54A98C454223235E88E269242BDAA2AECE6B005E9
checkpoints/simulation_summaries/sim_00200.json,77324,B9DC744BDF8639DCC8DB7FA5265DF8929280FE4E4D41107CBF9DD49A19E8352C
checkpoints/simulation_summaries/sim_00201.json,77588,62D2567AF848172CAE53C9E8D55C84618186BD0FA00102CB476CCEEEBC7E752D
checkpoints/simulation_summaries/sim_00202.json,77668,8A6253CA529256BF9DC4369B22CA342AE65003642387311BD4237F5814FA6721
checkpoints/simulation_summaries/sim_00203.json,46180,6077FCD15CD4168A49F03639345FA826A9C67687087C861DB3E0DFE9D6660B51
checkpoints/simulation_summaries/sim_00204.json,77713,D0CF362F15DDD31C3149735642FEC1BB7FCCF9DF4BDC93D8A0DD05D53C57D79F
checkpoints/simulation_summaries/sim_00205.json,77892,BF8E72273CB9D6DC31FF15449754F0D11AD7D5C7FC21A41A03192F0E68158D02
checkpoints/simulation_summaries/sim_00206.json,77676,E1D7E7430450170744FF98BBAFF214FA1A02A357175CDE74603F784DFA6990CF
checkpoints/simulation_summaries/sim_00207.json,77858,4E35407E3133CF8F2E8E86E9CA0494EF7B0CF3821901D36FC1AC7C19351A879A
checkpoints/simulation_summaries/sim_00208.json,45502,00D0A72CE6D1B6A0119096D95DF453B390989435E5684694E9BA5245DFF41049
checkpoints/simulation_summaries/sim_00209.json,77756,9EADF98207356030585FDB8C4C695C93725F657858368220E6C7CEF5E9E2EA63
checkpoints/simulation_summaries/sim_00210.json,60904,49FA3ABE17FBF71461DA7ED0F6D4FBFBEC36E0A66C14003AECBC50A9A89182FF
checkpoints/simulation_summaries/sim_00211.json,77832,43FE98B4585F3557019CA82BF563D601B56A5D578925B2A19D2A9C68EE4D1AC3
checkpoints/simulation_summaries/sim_00212.json,57562,0D9D155A8048D52A9540E2B827906C617B00E991D9D950ADE38365CF36184CCA
checkpoints/simulation_summaries/sim_00213.json,51945,58CB4DA853F1E6C82835629BEF3C5E29B05808E42CAD3AFE53E89082E5738D20
checkpoints/simulation_summaries/sim_00214.json,67377,79DDBF7CFC17A6B33CFA2EF594209E34CF244705306A9F054639DD9014486CC2
checkpoints/simulation_summaries/sim_00215.json,50244,5EE75DA4A41EBF5478A930615324C1DE6294FFC5C2D82C7AB60B9C3AC503EC7E
checkpoints/simulation_summaries/sim_00216.json,52209,23B09B1E038E5270339303AAA7F92C69DFAFA84490D4CFC5FEE84093DA41D2C9
checkpoints/simulation_summaries/sim_00217.json,43798,9672AF0A4F923B411E1E86721115FBBFA141179E50D094DB0D8664116B86431D
checkpoints/simulation_summaries/sim_00218.json,53226,71FDF1545E830FA2BD1F4453DCC942EFF8EF42BAA557C15EB53E1F44AEC9489A
checkpoints/simulation_summaries/sim_00219.json,78010,C5A75DB744682F63FC11049E82D6A0FD94BB969276D12B555C5E69DC20257A36
checkpoints/simulation_summaries/sim_00220.json,77965,18BCF32B3D62284A4332AB52E70D1F0185F2CDFA1F4FF84764C839B50330C806
checkpoints/simulation_summaries/sim_00221.json,77854,488CA899CF4BE72A4363C08233BCBF13C9AB22B0600A401B7CAA0146165E2DBE
checkpoints/simulation_summaries/sim_00222.json,75968,A7280E417AFCE42BDD180070BB1236C48708DBA19B55EF76A211F7C757B0A5C9
checkpoints/simulation_summaries/sim_00223.json,44305,ECDECCC9484DEBCC28F98FC007CE8CE0A0FA639F1A50A8C14500173D89D74758
checkpoints/simulation_summaries/sim_00224.json,77957,EAEF89250F1A866B8C86B081E81C6780A08E1B4DC07EC81585A243D68C3E63AD
checkpoints/simulation_summaries/sim_00225.json,59753,1688A3E1D58B3CA90BE4E5C271DFF4B2F1AE9002F333D6B513E55EEAD0CE03F8
checkpoints/simulation_summaries/sim_00226.json,61841,AE19F3A4CF7AFFA3667CBDE198539540A1AFB569B335EEBE8E860B38E94F8704
checkpoints/simulation_summaries/sim_00227.json,78180,86DEC517C4949373B672F3F9239AFB21DAC65D1E839F86E96860DFB3B22209FD
checkpoints/simulation_summaries/sim_00228.json,77946,7AD8D3623E91769544766D9142146BBDFECACFE7E187CE1899BA5AF98C567552
checkpoints/simulation_summaries/sim_00229.json,78088,9EAABCD332822E7046F716CAB2B68FF84507F9294BEB849CDB4D6B06C07D4CAB
checkpoints/simulation_summaries/sim_00230.json,54889,B526C1B15E0C978639B2FE498D300A52C2454BC45FA547777A811B77178FC885
checkpoints/simulation_summaries/sim_00231.json,77887,A764191B30FF4E2083504ECFAC7578BDA7341D1E974426F1AC289EEB5633164B
checkpoints/simulation_summaries/sim_00232.json,77790,32A39C76F1023D0285DC05E085310DA3D57C5561AD301E065AE80F9306B884CB
checkpoints/simulation_summaries/sim_00233.json,78113,1AC2ED49193C21ABB5038E6B1CD13B998EB0FB21548101A7E5B3CF1C33396B14
checkpoints/simulation_summaries/sim_00234.json,77041,9352995BDCA6FB6D3289E354125CAA1B33FE52048E2573882306375A89A2A067
checkpoints/simulation_summaries/sim_00235.json,76636,571691E9345413D892799EE73D5943AE1FE1129B3C46747810568DA8709F3DC2
checkpoints/simulation_summaries/sim_00236.json,59700,007F4D7A63DC30253A76D6B8CF69C7FE00CCBDB6E375F3B942FB64279B12F216
checkpoints/simulation_summaries/sim_00237.json,66975,1D04815ECAF3BD4A8F4BBDB90346927507F7F70B4C08469DAD532187D46497AB
checkpoints/simulation_summaries/sim_00238.json,61856,ECB2F0269649C7697731DBD85A3A58E56850D69D59301C0FFCA06503EA52C1E2
checkpoints/simulation_summaries/sim_00239.json,76766,0E86230EBDFFDFE8531D178DEF0479F57776F06386F6A8CF97DC8AB6FDEFAC90
checkpoints/simulation_summaries/sim_00240.json,76979,E4C2C19BBBCDF6E003A67A680F9ADF1409CFA7A210B3996D46E9A219D46AE4FD
checkpoints/simulation_summaries/sim_00241.json,77058,82A71AA00A6C9114383F654EC7D8E6B965F531D8CF2DB16D332C551578E032B1
checkpoints/simulation_summaries/sim_00242.json,77019,7ECF783AD4459BF68182773CB1FAE2811341D768DF9610AFF1F44515F050F159
decision_log.md,5015,567C8785A7FAC1C2DACE48C18B9D1ED3BD3CADD0D3D16C70E75656591A93219D
figure_manifest.csv,24521,9DAF1F95F9B752D4225C85DC43460E5A7A6F46FB34AEF7EA0F9B47C7299F0FE5
figures/01_phase3_5_experiment_tree.png,134648,4CBB70FCB228881692351F84B9130E7A7A20345A944D929F89DBE3EEF1826AE8
figures/02_data_label_population_flowchart.png,109705,8EFD123591A7B55D29B8B3AC24D3C16DBCDACDFC8236C8CF208A4ADD09906CDF
figures/03_label_count_overview.png,88706,C93C1971B9E93DEFC1E5E78148DF6B50EEC7B9F8793C1DA229C9E6AAC8BFC7AF
figures/04_scan_coverage_curve.png,72423,4BF3A23672CEB8CBA7F18C179C1623D2B92EA3A66FF19C88437C00097AB6D3D8
figures/05_observed_maximum_scan_position_by_vx.png,45723,656B369EE1014B21C1A10BCF895F58EE3E4A1FAE78B9E8EA80724A39210FC471
figures/06_aggregate_depth_profiles_by_label_group.png,133826,9608A963529D731F6D98D6FA9FED1B29A0A1A7079FC61E72CB4FAD90E09137A4
figures/07_aggregate_width_profiles_by_label_group.png,120610,BAC0594F457D973C7A1CC3F4C3B55B64FB6003775F97E2D13D505055F3CC6BD7
figures/08_aggregate_aspect_ratio_profiles_by_label_group.png,153837,CA88EDEA7A303FE4AA8B3E3EE4F5BE307482FBBE5D2826F132441E814DFBC59F
figures/09_aggregate_profile_contributing_counts.png,63967,3334AC1B20B837EC1D8379EEFAFD5F2AA29F37453C36B32248EDCEDE0A1D1A55
figures/10_global_maximum_depth_position_histogram.png,34091,682D182569ED2C768896938110ECEBCFF687679129D6AF2FC324775DF1C6515F
figures/11_persistent_maximum_depth_position_histogram.png,34697,BE0271C03D3C3E1BD66E5E945E80024515934C02D3D94A2DA401C44161B07297
figures/12_global_maximum_aspect_ratio_position_histogram.png,33675,22251074A9B9EB436650C0A6E98027696EC9627E32D7042A5654F84F027D0BCD
figures/13_persistent_maximum_aspect_ratio_position_histogram.png,32880,41293F4155C19EA89C3A237D3EC674A6815B3EE2FBCF3378D72C65930CBC4F83
figures/14_T0_window_vs_maximum_and_persistent_event_locations.png,56338,20707F644CDD821618A67A1FBC381BC7ED40E5F86852B48C8CC0A311DF88B413
figures/15_global_maximum_q95_persistent_depth_scatter.png,89472,9F6EDB62720790A6B78C5A9DF161A78638323440B9B3D4FDE8D0B4D2C45C43B0
figures/16_global_maximum_vs_persistent_aspect_ratio.png,72413,F97DDE05ABA122A416E6AD711A944D7EF328B324F9BFCABF736E02402CD9761F
figures/17_persistence_window_sensitivity.png,141967,EC7C8764DA52443A0D8BEEEEC637F85D79C0693193D14207237DD8842E3E4117
figures/18_candidate_availability_and_censoring.png,99363,9CE02D7D63D03941B982F48030985FDEF48CFBEC995C9162C454865DA13349ED
figures/19_candidate_target_distributions_by_simulation_label.png,96201,3575A851E9B9DB4879AAEF659DAEC58D5E08D4E42BB8CD8D7454D262B9CEEAEF
figures/20_frame_level_depth_distributions_by_physical_label.png,55774,C6AABB63C94966C1C541E5F6491E963F15C3A654C9800E3C0BF94082E82BD2DA
figures/21_frame_level_aspect_ratio_distributions_by_physical_label.png,57650,C8A38AC086ED55222BF8326FFC84E75784F14148A37C309D501EA17A9BA0A0FC
figures/22_candidate_simulation_level_ROC_curves.png,68050,521CD71D5485BABB851045BD34C41FC9154AA6BBFAAE4A33E66B15CF7648CBCF
figures/23_candidate_precision_recall_curves_with_prevalence.png,63173,ECB3137D7B929C48B2378A6AABD780ACC6A67C0B9AF411F59F89F78313D6B042
figures/24_candidate_score_vs_keyhole_fraction.png,89021,1887DB9E138DBAA82D33ADCE7E35C37B313C08E4B9689D2AE04C56E3A5DAA087
figures/25_nested_heldout_confusion_matrices.png,47335,6284B3F3B4C8C305EF8F9DBFD99236E08AC5CDE3595F0EAE193D3AFFB17D65BB
figures/26_candidate_robustness_across_analysis_domains.png,40233,5C9F4480869B253127A124EDEB70B8BF8AADD138C27A9624C8B93DD77C7CF7D6
figures/27_candidate_robustness_with_without_unstable_simulations.png,35833,5EADAB85343B7BB71EC42A92D822DC7A2C501E40F508E9882B6A48ACD999F7CC
figures/28_case_typical_conduction_only.png,180366,FF0B06E0A9947E5BC49E673F42A9706211893EF94520C3BAC151363AC9BB3EBC
figures/29_case_typical_keyhole_containing.png,208147,E40430335B5FAABB9212C3C3F6C4A0EDFABDC34158A1B53BCCA74F8B3A3F7C37
figures/30_case_mixed_conduction_to_keyhole.png,214313,C6F714D489E66476F1FDF0AE5194CCCBAE003A1AE7EFDFFF61A30AC7E0B8D791
figures/31_case_spike_vs_persistent_disagreement.png,133663,47E98EC32CE9C9B2C733FE6062FB58A41556FA652CCDE292DAFDDB1023FC6A6F
figures/32_case_persistent_deep_melt.png,178845,81D0231F9679188D22FB5F7B830632B9C90C5661325004BB8A75A06285E820E1
figures/33_case_phase1_unstable_window.png,136056,6CE7BB03827D878AF62F81DC4284817B63AD7602894F9CEDE29F43010DA1D87D
figures/34_actual_frame_sequence_mixed_keyhole_case.png,73836,035E38089F84752D7227591DCFFD19797A9E3008B2846F3E087BA2220D424108
figures/35_final_physical_interpretation_diagram.png,104849,90740AFDB1111B80E99EECE51B3DADF8A8090240ECCCF6DE5F1CDECCFEAFCFBD
figures/36_final_candidate_decision_matrix.png,138374,306C916CD29B22DD93760AF660A51D0A4FA7D5EC2C31E5D5F8785B0A15AC0E81
figures/37_final_recommended_geometry_regime_active_learning_roles.png,92064,89E6AE976F1B0A7B11BCD28A7FF6273E99CCE117EAE7D9949AD69E99227DBA4E
frame_level_candidate_label_metrics.csv,1708,17826C2F15417A109BA48D7BFB6231D5F31C58682944011456556A62491E5E57
frame_level_cluster_bootstrap_summary.csv,1172,046558700487332C080C814048ACC4817B0A1B1683CEC622189F0C5F97485D97
ioan_requirement_mapping.md,2115,6C15AB0BC51F217AAF99EDBD3D8BE737A2F73967565557B669AB2D5839AF901F
label_aligned_geometry_time_series.parquet,5377778,7D3302BFF5A7774989F8D3497B06E28B037B6DE5B3D9C4CABC5CBF5BEFE65B3B
label_alignment_ambiguities.csv,388,EED5DD3C4FDE265237DA195B5623067550F04741C007D93AFC314CA96AA3D73A
label_dictionary.csv,788,7B6A94D730C2F8486595C8DC6F64DAEE86DC35FA72BE1852C7A03D980CDC4DE8
label_monitor_alignment_audit.csv,24684,F801CCBF4AD827BED9D2CB4ADC11BB4C44FC4BCFC2B1ADC102374B8BA478E5B4
label_population_audit.csv,1026,014AD56BC0A9FF822A74652C9F6E5FAC660EB9ED40302A8BB4C66950D126E1F1
label_sequence_audit.csv,34992,47438194519130466CE134965F7AE89BEB8C3CB5C68E61689AE5A4145D4A4BA7
nested_threshold_loo_predictions.csv,161102,66F0B582922C6B94D898CB9B6D9DB5D16F3A4BBBB32D42B9EB9C8CC37AD4D93B
nested_threshold_metrics.csv,1026,9BE551823B21DFE20E86ED3C53F47694C772B9BE0B51E50852354B0DC4B6E9DA
normalized_position_support.csv,388214,792D424E0A446BE3112F28E1424A024E9A557A49521C5A62D96F1115D428E2E6
persistence_window_sensitivity.csv,1314205,E9962D42A4AF15D5C8CAC9EBC3B6BEDB188DBA796D16532CCF304FB05CB2AF33
phase3_5_active_learning_implications.md,1684,07AC190D639761D22896714A790349E0289B33AB809DED6561CB9213D372E215
phase3_5_candidate_decision_matrix.csv,4015,26E12E3CC00EA7315E8ED78F6BFEF03AC90B03427D3F47A8C928956E6EA1949F
phase3_5_configuration.json,5474,21B6B16972B28C3D7BDEE0D9E3CA66C72CEE9EC4F0D4194CB7F0F9FF62382C7E
phase3_5_final_target_recommendation.csv,1275,DB1A19D182AC8FD6AECC1D23B9C2B557288F869185F1789615CC91F0AF08CCC9
phase3_5_preflight_snapshot.json,8137,A1F07EE207A93EE888E036FB15B0C2C42D4314B547405A8F8F040F06E378AA15
phase3_5_requirement_checklist.csv,17012,230E1960E87FE81BF144925E5EEC54E1B31CA90DBA76C5B4E62B6C8414584C2F
presentation_ready_figures/01_phase3_5_experiment_tree.png,134648,4CBB70FCB228881692351F84B9130E7A7A20345A944D929F89DBE3EEF1826AE8
presentation_ready_figures/02_data_label_population_flowchart.png,109705,8EFD123591A7B55D29B8B3AC24D3C16DBCDACDFC8236C8CF208A4ADD09906CDF
presentation_ready_figures/03_label_count_overview.png,88706,C93C1971B9E93DEFC1E5E78148DF6B50EEC7B9F8793C1DA229C9E6AAC8BFC7AF
presentation_ready_figures/04_scan_coverage_curve.png,72423,4BF3A23672CEB8CBA7F18C179C1623D2B92EA3A66FF19C88437C00097AB6D3D8
presentation_ready_figures/08_aggregate_aspect_ratio_profiles_by_label_group.png,153837,CA88EDEA7A303FE4AA8B3E3EE4F5BE307482FBBE5D2826F132441E814DFBC59F
presentation_ready_figures/14_T0_window_vs_maximum_and_persistent_event_locations.png,56338,20707F644CDD821618A67A1FBC381BC7ED40E5F86852B48C8CC0A311DF88B413
presentation_ready_figures/16_global_maximum_vs_persistent_aspect_ratio.png,72413,F97DDE05ABA122A416E6AD711A944D7EF328B324F9BFCABF736E02402CD9761F
presentation_ready_figures/17_persistence_window_sensitivity.png,141967,EC7C8764DA52443A0D8BEEEEC637F85D79C0693193D14207237DD8842E3E4117
presentation_ready_figures/23_candidate_precision_recall_curves_with_prevalence.png,63173,ECB3137D7B929C48B2378A6AABD780ACC6A67C0B9AF411F59F89F78313D6B042
presentation_ready_figures/25_nested_heldout_confusion_matrices.png,47335,6284B3F3B4C8C305EF8F9DBFD99236E08AC5CDE3595F0EAE193D3AFFB17D65BB
presentation_ready_figures/28_case_typical_conduction_only.png,180366,FF0B06E0A9947E5BC49E673F42A9706211893EF94520C3BAC151363AC9BB3EBC
presentation_ready_figures/29_case_typical_keyhole_containing.png,208147,E40430335B5FAABB9212C3C3F6C4A0EDFABDC34158A1B53BCCA74F8B3A3F7C37
presentation_ready_figures/30_case_mixed_conduction_to_keyhole.png,214313,C6F714D489E66476F1FDF0AE5194CCCBAE003A1AE7EFDFFF61A30AC7E0B8D791
presentation_ready_figures/31_case_spike_vs_persistent_disagreement.png,133663,47E98EC32CE9C9B2C733FE6062FB58A41556FA652CCDE292DAFDDB1023FC6A6F
presentation_ready_figures/34_actual_frame_sequence_mixed_keyhole_case.png,73836,035E38089F84752D7227591DCFFD19797A9E3008B2846F3E087BA2220D424108
presentation_ready_figures/35_final_physical_interpretation_diagram.png,104849,90740AFDB1111B80E99EECE51B3DADF8A8090240ECCCF6DE5F1CDECCFEAFCFBD
presentation_ready_figures/36_final_candidate_decision_matrix.png,138374,306C916CD29B22DD93760AF660A51D0A4FA7D5EC2C31E5D5F8785B0A15AC0E81
presentation_ready_figures/37_final_recommended_geometry_regime_active_learning_roles.png,92064,89E6AE976F1B0A7B11BCD28A7FF6273E99CCE117EAE7D9949AD69E99227DBA4E
regime_geometry_time_series.parquet/part-sim_00001.parquet,3057554,ECA1CB540919FA2F2B02042CD5B6270175B8AD2345E4AC4DBA40BCAC25007CDA
regime_geometry_time_series.parquet/part-sim_00002.parquet,3522588,98DFB5323CFBBAB3BAF752D6CC19093C3B0A7AB76765D779414B507DEF291A82
regime_geometry_time_series.parquet/part-sim_00003.parquet,2385204,B74000FCFA199486C771882DE9B1C6E63DE3CAFB47A8D4E906F9AEFC0FEFFEB4
regime_geometry_time_series.parquet/part-sim_00004.parquet,3903324,7B60F46149DABA4877E89AE6C887AE30CA927798A3CD7C7AE038CF56C422057C
regime_geometry_time_series.parquet/part-sim_00005.parquet,3148230,991BED24BC8FA43CC4EDBFA70B43CE6F5E4649B9F852232471A3E34BD4E32B5F
regime_geometry_time_series.parquet/part-sim_00006.parquet,3768473,0E163ACF5CB791B8F46B4B89F0268BF085985DDE8C8FB70036EDF6DC2166BF79
regime_geometry_time_series.parquet/part-sim_00007.parquet,3702355,7333801B54977850C065327E06E49D17ADC1111B180E02DB7484692457EE0E05
regime_geometry_time_series.parquet/part-sim_00008.parquet,4373903,6209C3F4323023EEE56E107A2F7C430CF46E67729F7A05983FEF07BDB6DBD4CC
regime_geometry_time_series.parquet/part-sim_00009.parquet,2330536,5B5D27190168EAD388135BFB0B04F5F79DE042E866FB25FA8BD472B5B0437049
regime_geometry_time_series.parquet/part-sim_00010.parquet,2333759,4F724D685CD56DB6128D9A31128EFEB99F8C6A5F3977466D5CFF6AA5E80F47E0
regime_geometry_time_series.parquet/part-sim_00011.parquet,3376686,2E54B8068C26D79A8E89C0473238F9AF0C5A81B45606D57840C87E346637C587
regime_geometry_time_series.parquet/part-sim_00012.parquet,4132512,180B723B6EA3CCC9299FC2A833311E34A002A1E02CA4DCC8B3D5855D91BA4E58
regime_geometry_time_series.parquet/part-sim_00013.parquet,4569830,7DB6CEC6B43600BAD3660404C60C988F8B8AD2B85425466B2CBB668454E0F3B3
regime_geometry_time_series.parquet/part-sim_00014.parquet,3504332,21D9F2AB74F58441873497122AF1D04DB4A82888CA695E2140E6CFA064AC56D5
regime_geometry_time_series.parquet/part-sim_00015.parquet,4371283,734AF39470E94883DBA65E1605A8BD47073051B0A227579A334E8E2CB0D7BA6E
regime_geometry_time_series.parquet/part-sim_00016.parquet,3806408,859E811692318F499366EB3C1B521E0009F64E76EA114CF90AAA1B0CD6BD5274
regime_geometry_time_series.parquet/part-sim_00017.parquet,3031045,394F097A007AC27082D1C52953A3E81611A45AFF537994CA76DFC809EBA2C894
regime_geometry_time_series.parquet/part-sim_00018.parquet,3561922,BB3BCA28998EF620F147A238026CD5B43AC874506BD7A030F578EAC3490AAF9F
regime_geometry_time_series.parquet/part-sim_00019.parquet,4075832,EB351321FA62A138EDB273B341F7D50D9B2B2E80EE3D6F0AC812C53411A1A89C
regime_geometry_time_series.parquet/part-sim_00020.parquet,3576364,3DDA894D01C8D3FC015890DE36914A0C23D61D2137B9EF02C6E2F4E12E2AA0F1
regime_geometry_time_series.parquet/part-sim_00021.parquet,3199313,4D64159866F4524E1CA54149C12708B11820CC766AFAEBBA93C6B218ED1FB143
regime_geometry_time_series.parquet/part-sim_00022.parquet,4124929,E0EE8A95825F1648EC3C57A99C82CA17EF426A256410E91E5EE9283565968B61
regime_geometry_time_series.parquet/part-sim_00023.parquet,4500879,2F2DD9CD994367386587CD2182076C6375D2CB8D49ED3A40B6896D058898003E
regime_geometry_time_series.parquet/part-sim_00024.parquet,3034239,5A88180DC3D51270D929BB9FB44FC72D19FBD6739B9EB189E2A3067F965C4066
regime_geometry_time_series.parquet/part-sim_00025.parquet,3963727,76626A1B84961FAC9B8AB345C1C469CF9E20B36C37935109798630D75819B3F9
regime_geometry_time_series.parquet/part-sim_00026.parquet,3075860,5E0E67E9F0BF863E9F68DCD06F63FB88540C73CC3BD9B46C777A4DACF9630F0C
regime_geometry_time_series.parquet/part-sim_00027.parquet,3005929,66031445C5E8A615DF0CAD55DFEBC7317A5AC192F2858E66D0F4A6879D6068BD
regime_geometry_time_series.parquet/part-sim_00028.parquet,4627534,89EDAE208828AA7FBA62320C651C130FC0481940C71175AE7D4D0236A6D2EC99
regime_geometry_time_series.parquet/part-sim_00029.parquet,3185266,722E5D8525BBF21F674AF72DF8936666AD3EA329775C792B9445B42212FC8584
regime_geometry_time_series.parquet/part-sim_00030.parquet,4128726,69B5065A9CA635031CD593B2FC311D166FAF7BACDBC1079E91C0216298111FF7
regime_geometry_time_series.parquet/part-sim_00031.parquet,3980391,BAD2C3142C8B5D7FF028AE6ED8925A4CA5C5956FD69BA08AD4F155DA99A57B9E
regime_geometry_time_series.parquet/part-sim_00032.parquet,4562281,3FAABA51C71A9A78EEEB431EF4145EECF066A9F63F68578AA09655E65AC52AB1
regime_geometry_time_series.parquet/part-sim_00033.parquet,4314389,E651FDE5C7E98FD4E9CD39843A7FD2236F4B4736933DBC83A05D17D1C16885AF
regime_geometry_time_series.parquet/part-sim_00034.parquet,611122,33CDA6D6BA8B865495DD1414AF7E10BCB1786A6C670A6C5B4C8C3A51A366AB0C
regime_geometry_time_series.parquet/part-sim_00035.parquet,4297197,AD779D469D88AE6C45CF409CF112B14BDE7288381906AE64ADD27619226E254C
regime_geometry_time_series.parquet/part-sim_00036.parquet,3202710,6D59119EC0CBE05E060D3F0802AF99BEF3605D79B6923B711E94201B64DBCA02
