material,repeat,seed,fold,bundle_id,condition_id,has_keyhole,raw_mode
Ti64,13,20260914,0,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,13,20260914,1,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,13,20260914,4,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,13,20260914,4,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,13,20260914,2,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,13,20260914,0,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,13,20260914,3,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,13,20260914,4,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,13,20260914,3,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,13,20260914,0,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,13,20260914,3,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,13,20260914,0,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,13,20260914,4,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,13,20260914,2,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,13,20260914,1,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,13,20260914,2,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,13,20260914,1,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,13,20260914,2,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,13,20260914,3,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,13,20260914,0,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,13,20260914,1,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,13,20260914,2,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,13,20260914,4,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,13,20260914,1,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,13,20260914,0,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,13,20260914,4,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
Ti64,14,20260915,2,Ti64_Cube1_Line01,Ti64_P90_V1050,0,C
Ti64,14,20260915,2,Ti64_Cube1_Line03,Ti64_P120_V1800,0,C
Ti64,14,20260915,1,Ti64_Cube1_Line04,Ti64_P120_V1300,0,C
Ti64,14,20260915,2,Ti64_Cube1_Line05,Ti64_P120_V550,1,K
Ti64,14,20260915,4,Ti64_Cube1_Line06,Ti64_P120_V800,1,K
Ti64,14,20260915,3,Ti64_Cube1_Line07,Ti64_P90_V1300,0,C
Ti64,14,20260915,4,Ti64_Cube1_Line09,Ti64_P90_V1550,0,C
Ti64,14,20260915,0,Ti64_Cube1_Line10,Ti64_P105_V1800,0,C
Ti64,14,20260915,2,Ti64_Cube2_Line02,Ti64_P120_V300,1,K
Ti64,14,20260915,3,Ti64_Cube2_Line03,Ti64_P105_V1300,0,C
Ti64,14,20260915,1,Ti64_Cube2_Line05,Ti64_P105_V300,1,K
Ti64,14,20260915,0,Ti64_Cube2_Line06,Ti64_P90_V550,1,K
Ti64,14,20260915,4,Ti64_Cube2_Line07,Ti64_P105_V1550,0,C
Ti64,14,20260915,1,Ti64_Cube2_Line08,Ti64_P120_V1550,0,C
Ti64,14,20260915,3,Ti64_Cube2_Line09,Ti64_P90_V300,1,K
Ti64,14,20260915,0,Ti64_Cube2_Line10,Ti64_P105_V550,1,K
Ti64,14,20260915,4,Ti64_Cube3_Line01,Ti64_P90_V1550,0,C
Ti64,14,20260915,2,Ti64_Cube3_Line04,Ti64_P120_V300,1,K
Ti64,14,20260915,2,Ti64_Cube3_Line05,Ti64_P120_V550,1,K
Ti64,14,20260915,0,Ti64_Cube3_Line07,Ti64_P105_V1800,0,C
Ti64,14,20260915,1,Ti64_Cube3_Line08,Ti64_P105_V300,1,K
Ti64,14,20260915,3,Ti64_Cube3_Line10,Ti64_P90_V1300,0,C
Ti64,14,20260915,4,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,14,20260915,4,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,14,20260915,4,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,14,20260915,0,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,14,20260915,3,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,14,20260915,2,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,14,20260915,3,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,14,20260915,1,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,14,20260915,0,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,14,20260915,1,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,14,20260915,3,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,14,20260915,1,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,14,20260915,2,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,14,20260915,3,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,14,20260915,2,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,14,20260915,1,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,14,20260915,1,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,14,20260915,0,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,14,20260915,1,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,14,20260915,0,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,14,20260915,0,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,14,20260915,4,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,14,20260915,2,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,14,20260915,0,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,14,20260915,4,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,14,20260915,3,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
Ti64,15,20260916,0,Ti64_Cube1_Line01,Ti64_P90_V1050,0,C
Ti64,15,20260916,0,Ti64_Cube1_Line03,Ti64_P120_V1800,0,C
Ti64,15,20260916,4,Ti64_Cube1_Line04,Ti64_P120_V1300,0,C
Ti64,15,20260916,1,Ti64_Cube1_Line05,Ti64_P120_V550,1,K
Ti64,15,20260916,1,Ti64_Cube1_Line06,Ti64_P120_V800,1,K
Ti64,15,20260916,2,Ti64_Cube1_Line07,Ti64_P90_V1300,0,C
Ti64,15,20260916,2,Ti64_Cube1_Line09,Ti64_P90_V1550,0,C
Ti64,15,20260916,1,Ti64_Cube1_Line10,Ti64_P105_V1800,0,C
Ti64,15,20260916,2,Ti64_Cube2_Line02,Ti64_P120_V300,1,K
Ti64,15,20260916,3,Ti64_Cube2_Line03,Ti64_P105_V1300,0,C
Ti64,15,20260916,0,Ti64_Cube2_Line05,Ti64_P105_V300,1,K
Ti64,15,20260916,3,Ti64_Cube2_Line06,Ti64_P90_V550,1,K
Ti64,15,20260916,3,Ti64_Cube2_Line07,Ti64_P105_V1550,0,C
Ti64,15,20260916,4,Ti64_Cube2_Line08,Ti64_P120_V1550,0,C
Ti64,15,20260916,4,Ti64_Cube2_Line09,Ti64_P90_V300,1,K
Ti64,15,20260916,4,Ti64_Cube2_Line10,Ti64_P105_V550,1,K
Ti64,15,20260916,2,Ti64_Cube3_Line01,Ti64_P90_V1550,0,C
Ti64,15,20260916,2,Ti64_Cube3_Line04,Ti64_P120_V300,1,K
Ti64,15,20260916,1,Ti64_Cube3_Line05,Ti64_P120_V550,1,K
Ti64,15,20260916,1,Ti64_Cube3_Line07,Ti64_P105_V1800,0,C
Ti64,15,20260916,0,Ti64_Cube3_Line08,Ti64_P105_V300,1,K
Ti64,15,20260916,2,Ti64_Cube3_Line10,Ti64_P90_V1300,0,C
Ti64,15,20260916,3,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,15,20260916,1,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,15,20260916,3,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,15,20260916,4,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,15,20260916,4,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,15,20260916,0,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,15,20260916,3,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,15,20260916,4,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,15,20260916,3,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,15,20260916,0,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,15,20260916,1,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,15,20260916,0,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,15,20260916,1,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,15,20260916,2,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,15,20260916,1,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,15,20260916,2,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,15,20260916,4,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,15,20260916,0,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,15,20260916,3,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,15,20260916,3,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,15,20260916,1,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,15,20260916,2,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,15,20260916,4,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,15,20260916,2,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,15,20260916,0,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,15,20260916,0,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
Ti64,16,20260917,0,Ti64_Cube1_Line01,Ti64_P90_V1050,0,C
Ti64,16,20260917,2,Ti64_Cube1_Line03,Ti64_P120_V1800,0,C
Ti64,16,20260917,3,Ti64_Cube1_Line04,Ti64_P120_V1300,0,C
Ti64,16,20260917,2,Ti64_Cube1_Line05,Ti64_P120_V550,1,K
Ti64,16,20260917,4,Ti64_Cube1_Line06,Ti64_P120_V800,1,K
Ti64,16,20260917,4,Ti64_Cube1_Line07,Ti64_P90_V1300,0,C
Ti64,16,20260917,3,Ti64_Cube1_Line09,Ti64_P90_V1550,0,C
Ti64,16,20260917,0,Ti64_Cube1_Line10,Ti64_P105_V1800,0,C
Ti64,16,20260917,3,Ti64_Cube2_Line02,Ti64_P120_V300,1,K
Ti64,16,20260917,4,Ti64_Cube2_Line03,Ti64_P105_V1300,0,C
Ti64,16,20260917,1,Ti64_Cube2_Line05,Ti64_P105_V300,1,K
Ti64,16,20260917,2,Ti64_Cube2_Line06,Ti64_P90_V550,1,K
Ti64,16,20260917,1,Ti64_Cube2_Line07,Ti64_P105_V1550,0,C
Ti64,16,20260917,1,Ti64_Cube2_Line08,Ti64_P120_V1550,0,C
Ti64,16,20260917,3,Ti64_Cube2_Line09,Ti64_P90_V300,1,K
Ti64,16,20260917,0,Ti64_Cube2_Line10,Ti64_P105_V550,1,K
Ti64,16,20260917,3,Ti64_Cube3_Line01,Ti64_P90_V1550,0,C
Ti64,16,20260917,3,Ti64_Cube3_Line04,Ti64_P120_V300,1,K
Ti64,16,20260917,2,Ti64_Cube3_Line05,Ti64_P120_V550,1,K
Ti64,16,20260917,0,Ti64_Cube3_Line07,Ti64_P105_V1800,0,C
Ti64,16,20260917,1,Ti64_Cube3_Line08,Ti64_P105_V300,1,K
Ti64,16,20260917,4,Ti64_Cube3_Line10,Ti64_P90_V1300,0,C
Ti64,16,20260917,4,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,16,20260917,4,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,16,20260917,1,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,16,20260917,0,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,16,20260917,3,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,16,20260917,2,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,16,20260917,4,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,16,20260917,1,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,16,20260917,2,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,16,20260917,1,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,16,20260917,2,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,16,20260917,3,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,16,20260917,4,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,16,20260917,1,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,16,20260917,2,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,16,20260917,1,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,16,20260917,0,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,16,20260917,4,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,16,20260917,1,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,16,20260917,0,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,16,20260917,0,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,16,20260917,0,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,16,20260917,3,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,16,20260917,2,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,16,20260917,0,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,16,20260917,4,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
Ti64,17,20260918,1,Ti64_Cube1_Line01,Ti64_P90_V1050,0,C
Ti64,17,20260918,2,Ti64_Cube1_Line03,Ti64_P120_V1800,0,C
Ti64,17,20260918,3,Ti64_Cube1_Line04,Ti64_P120_V1300,0,C
Ti64,17,20260918,3,Ti64_Cube1_Line05,Ti64_P120_V550,1,K
Ti64,17,20260918,4,Ti64_Cube1_Line06,Ti64_P120_V800,1,K
Ti64,17,20260918,3,Ti64_Cube1_Line07,Ti64_P90_V1300,0,C
Ti64,17,20260918,4,Ti64_Cube1_Line09,Ti64_P90_V1550,0,C
Ti64,17,20260918,0,Ti64_Cube1_Line10,Ti64_P105_V1800,0,C
Ti64,17,20260918,0,Ti64_Cube2_Line02,Ti64_P120_V300,1,K
Ti64,17,20260918,4,Ti64_Cube2_Line03,Ti64_P105_V1300,0,C
Ti64,17,20260918,1,Ti64_Cube2_Line05,Ti64_P105_V300,1,K
Ti64,17,20260918,0,Ti64_Cube2_Line06,Ti64_P90_V550,1,K
Ti64,17,20260918,2,Ti64_Cube2_Line07,Ti64_P105_V1550,0,C
Ti64,17,20260918,1,Ti64_Cube2_Line08,Ti64_P120_V1550,0,C
Ti64,17,20260918,3,Ti64_Cube2_Line09,Ti64_P90_V300,1,K
Ti64,17,20260918,2,Ti64_Cube2_Line10,Ti64_P105_V550,1,K
Ti64,17,20260918,4,Ti64_Cube3_Line01,Ti64_P90_V1550,0,C
Ti64,17,20260918,0,Ti64_Cube3_Line04,Ti64_P120_V300,1,K
Ti64,17,20260918,3,Ti64_Cube3_Line05,Ti64_P120_V550,1,K
Ti64,17,20260918,0,Ti64_Cube3_Line07,Ti64_P105_V1800,0,C
Ti64,17,20260918,1,Ti64_Cube3_Line08,Ti64_P105_V300,1,K
Ti64,17,20260918,3,Ti64_Cube3_Line10,Ti64_P90_V1300,0,C
Ti64,17,20260918,2,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,17,20260918,4,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,17,20260918,2,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,17,20260918,2,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,17,20260918,3,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,17,20260918,2,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,17,20260918,4,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,17,20260918,1,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,17,20260918,0,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,17,20260918,1,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,17,20260918,0,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,17,20260918,1,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,17,20260918,1,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,17,20260918,4,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,17,20260918,0,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,17,20260918,1,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,17,20260918,3,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,17,20260918,1,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,17,20260918,4,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,17,20260918,2,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,17,20260918,0,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,17,20260918,2,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,17,20260918,3,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,17,20260918,2,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,17,20260918,0,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,17,20260918,4,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
Ti64,18,20260919,1,Ti64_Cube1_Line01,Ti64_P90_V1050,0,C
Ti64,18,20260919,2,Ti64_Cube1_Line03,Ti64_P120_V1800,0,C
Ti64,18,20260919,3,Ti64_Cube1_Line04,Ti64_P120_V1300,0,C
Ti64,18,20260919,0,Ti64_Cube1_Line05,Ti64_P120_V550,1,K
Ti64,18,20260919,3,Ti64_Cube1_Line06,Ti64_P120_V800,1,K
Ti64,18,20260919,3,Ti64_Cube1_Line07,Ti64_P90_V1300,0,C
Ti64,18,20260919,4,Ti64_Cube1_Line09,Ti64_P90_V1550,0,C
Ti64,18,20260919,0,Ti64_Cube1_Line10,Ti64_P105_V1800,0,C
Ti64,18,20260919,2,Ti64_Cube2_Line02,Ti64_P120_V300,1,K
Ti64,18,20260919,4,Ti64_Cube2_Line03,Ti64_P105_V1300,0,C
Ti64,18,20260919,1,Ti64_Cube2_Line05,Ti64_P105_V300,1,K
Ti64,18,20260919,4,Ti64_Cube2_Line06,Ti64_P90_V550,1,K
Ti64,18,20260919,1,Ti64_Cube2_Line07,Ti64_P105_V1550,0,C
Ti64,18,20260919,2,Ti64_Cube2_Line08,Ti64_P120_V1550,0,C
Ti64,18,20260919,3,Ti64_Cube2_Line09,Ti64_P90_V300,1,K
Ti64,18,20260919,0,Ti64_Cube2_Line10,Ti64_P105_V550,1,K
Ti64,18,20260919,4,Ti64_Cube3_Line01,Ti64_P90_V1550,0,C
Ti64,18,20260919,2,Ti64_Cube3_Line04,Ti64_P120_V300,1,K
Ti64,18,20260919,0,Ti64_Cube3_Line05,Ti64_P120_V550,1,K
Ti64,18,20260919,0,Ti64_Cube3_Line07,Ti64_P105_V1800,0,C
Ti64,18,20260919,1,Ti64_Cube3_Line08,Ti64_P105_V300,1,K
Ti64,18,20260919,3,Ti64_Cube3_Line10,Ti64_P90_V1300,0,C
Ti64,18,20260919,1,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,18,20260919,3,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,18,20260919,1,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,18,20260919,0,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,18,20260919,3,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,18,20260919,2,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,18,20260919,4,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,18,20260919,2,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,18,20260919,4,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,18,20260919,1,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,18,20260919,4,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,18,20260919,1,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,18,20260919,2,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,18,20260919,2,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,18,20260919,0,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,18,20260919,2,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,18,20260919,1,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,18,20260919,0,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,18,20260919,1,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,18,20260919,4,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,18,20260919,0,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,18,20260919,4,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,18,20260919,3,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,18,20260919,3,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,18,20260919,2,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,18,20260919,0,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
Ti64,19,20260920,2,Ti64_Cube1_Line01,Ti64_P90_V1050,0,C
Ti64,19,20260920,4,Ti64_Cube1_Line03,Ti64_P120_V1800,0,C
Ti64,19,20260920,1,Ti64_Cube1_Line04,Ti64_P120_V1300,0,C
Ti64,19,20260920,1,Ti64_Cube1_Line05,Ti64_P120_V550,1,K
Ti64,19,20260920,1,Ti64_Cube1_Line06,Ti64_P120_V800,1,K
Ti64,19,20260920,4,Ti64_Cube1_Line07,Ti64_P90_V1300,0,C
Ti64,19,20260920,3,Ti64_Cube1_Line09,Ti64_P90_V1550,0,C
Ti64,19,20260920,1,Ti64_Cube1_Line10,Ti64_P105_V1800,0,C
Ti64,19,20260920,2,Ti64_Cube2_Line02,Ti64_P120_V300,1,K
Ti64,19,20260920,2,Ti64_Cube2_Line03,Ti64_P105_V1300,0,C
Ti64,19,20260920,0,Ti64_Cube2_Line05,Ti64_P105_V300,1,K
Ti64,19,20260920,3,Ti64_Cube2_Line06,Ti64_P90_V550,1,K
Ti64,19,20260920,3,Ti64_Cube2_Line07,Ti64_P105_V1550,0,C
Ti64,19,20260920,0,Ti64_Cube2_Line08,Ti64_P120_V1550,0,C
Ti64,19,20260920,4,Ti64_Cube2_Line09,Ti64_P90_V300,1,K
Ti64,19,20260920,2,Ti64_Cube2_Line10,Ti64_P105_V550,1,K
Ti64,19,20260920,3,Ti64_Cube3_Line01,Ti64_P90_V1550,0,C
Ti64,19,20260920,2,Ti64_Cube3_Line04,Ti64_P120_V300,1,K
Ti64,19,20260920,1,Ti64_Cube3_Line05,Ti64_P120_V550,1,K
Ti64,19,20260920,1,Ti64_Cube3_Line07,Ti64_P105_V1800,0,C
Ti64,19,20260920,0,Ti64_Cube3_Line08,Ti64_P105_V300,1,K
Ti64,19,20260920,4,Ti64_Cube3_Line10,Ti64_P90_V1300,0,C
Ti64,19,20260920,3,Ti64_Cube4_Line01,Ti64_P105_V800,1,K
Ti64,19,20260920,1,Ti64_Cube4_Line02,Ti64_P120_V800,1,K
Ti64,19,20260920,3,Ti64_Cube4_Line04,Ti64_P105_V1550,0,C
Ti64,19,20260920,2,Ti64_Cube4_Line05,Ti64_P105_V550,1,K
Ti64,19,20260920,4,Ti64_Cube4_Line06,Ti64_P90_V300,1,K
Ti64,19,20260920,4,Ti64_Cube4_Line07,Ti64_P120_V1800,0,C
Ti64,19,20260920,2,Ti64_Cube4_Line08,Ti64_P105_V1300,0,C
Ti64,19,20260920,0,Ti64_Cube4_Line09,Ti64_P120_V1550,0,C
Ti64,19,20260920,3,Ti64_Cube4_Line10,Ti64_P90_V550,1,K
Ti64,19,20260920,0,Ti64_Cube7_Line01,Ti64_P105_V300,1,K
Ti64,19,20260920,4,Ti64_Cube7_Line02,Ti64_P105_V1642.11,0,C
Ti64,19,20260920,2,Ti64_Cube7_Line03,Ti64_P105_V1484.21,0,C
Ti64,19,20260920,1,Ti64_Cube7_Line04,Ti64_P105_V378.947,1,K
Ti64,19,20260920,4,Ti64_Cube7_Line06,Ti64_P105_V694.737,1,K
Ti64,19,20260920,3,Ti64_Cube7_Line07,Ti64_P105_V1168.42,0,C
Ti64,19,20260920,2,Ti64_Cube7_Line08,Ti64_P105_V536.842,1,K
Ti64,19,20260920,1,Ti64_Cube7_Line09,Ti64_P105_V1721.05,0,C
Ti64,19,20260920,0,Ti64_Cube7_Line10,Ti64_P105_V1563.16,0,C
Ti64,19,20260920,0,Ti64_Cube8_Line01,Ti64_P105_V1326.32,0,C
Ti64,19,20260920,3,Ti64_Cube8_Line02,Ti64_P105_V457.895,1,K
Ti64,19,20260920,1,Ti64_Cube8_Line04,Ti64_P105_V1800,0,C
Ti64,19,20260920,4,Ti64_Cube8_Line05,Ti64_P105_V615.789,1,K
Ti64,19,20260920,0,Ti64_Cube8_Line06,Ti64_P105_V1247.37,0,C
Ti64,19,20260920,2,Ti64_Cube8_Line08,Ti64_P105_V1089.47,0,C
Ti64,19,20260920,0,Ti64_Cube8_Line09,Ti64_P105_V1405.26,0,C
Ti64,19,20260920,0,Ti64_Cube8_Line10,Ti64_P105_V773.684,1,K
316L,0,20261901,3,316L_Cube3_Line01,316L_P90_V1550,0,C
316L,0,20261901,1,316L_Cube3_Line02,316L_P120_V1300,0,C
316L,0,20261901,4,316L_Cube3_Line03,316L_P90_V1050,0,C
316L,0,20261901,1,316L_Cube3_Line05,316L_P120_V550,1,K
316L,0,20261901,0,316L_Cube3_Line06,316L_P120_V1050,0,C
316L,0,20261901,1,316L_Cube3_Line07,316L_P105_V1800,0,C
316L,0,20261901,0,316L_Cube3_Line08,316L_P105_V300,1,K
316L,0,20261901,0,316L_Cube3_Line09,316L_P90_V800,0,C
316L,0,20261901,2,316L_Cube3_Line10,316L_P90_V1300,0,C
316L,0,20261901,3,316L_Cube4_Line03,316L_P105_V1050,0,C
