benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score
ackley,diversified_straddle,2,6,17,18,1032,2.867334655910115,False,False,False,1027,0.9721204845906901,null,null,0.25,0.9809982870743885,0.9454870771395951,1.6977084251987835,0.632831540739262,null,null,null,null,null,null
ackley,diversified_straddle,2,7,18,19,568,3.127909881125108,False,False,False,564,0.9603261875779938,null,null,0.25,1.0,0.8413047503119755,1.747396754137495,0.5672848877202965,null,null,null,null,null,null
ackley,diversified_straddle,2,8,19,20,2604,3.471700572540973,False,False,False,2590,0.9707999283836858,null,null,0.25,0.9610665711782477,1.0,1.5884162150214731,0.651596842936959,null,null,null,null,null,null
ackley,diversified_straddle,2,9,20,21,347,1.9460399615461288,False,False,False,344,0.9693802515868133,null,null,0.25,0.9832460937774238,0.9277827250149819,1.6566204751414992,0.6015051546452916,null,null,null,null,null,null
ackley,diversified_straddle,2,10,21,22,1920,3.8823985338286615,False,False,False,1909,0.9667694515396692,null,null,0.25,0.9956517016031383,0.8801227013492618,1.729548948069553,0.5725567292531802,null,null,null,null,null,null
ackley,diversified_straddle,2,11,22,23,2444,1.9134617795912074,False,False,False,2428,0.963131602477775,null,null,0.25,0.972269701155583,0.9357173064443509,1.6626941389778085,0.6063245739585668,null,null,null,null,null,null
ackley,diversified_straddle,2,12,23,24,1900,3.8305728447004643,False,False,False,1889,0.9493881398770245,null,null,0.25,0.9764371428459022,0.8682411309703912,1.6501401876882247,0.5653399314591572,null,null,null,null,null,null
ackley,diversified_straddle,2,13,24,25,2963,2.0866668612296184,False,False,False,2943,0.9726891021575796,null,null,0.25,1.0,0.8907564086303188,1.721211672882984,0.5178457713812468,null,null,null,null,null,null
ackley,diversified_straddle,2,14,25,26,110,2.582026349550821,False,False,False,108,0.9642947067943243,null,null,0.25,1.0,0.8571788271772971,1.6583793305722871,0.49975677236119026,null,null,null,null,null,null
ackley,diversified_straddle,2,15,26,27,3742,0.8678931464261339,False,False,False,3718,0.9868189782344958,null,null,0.25,0.9824253043126611,1.0,1.367942560069432,0.5614338997769042,null,null,null,null,null,null
ackley,diversified_straddle,2,16,27,28,290,1.172295892936857,False,False,False,286,0.9684495857170935,null,null,0.25,0.9790517208642431,0.9366431802756449,1.3711998036372746,0.5008960824422437,null,null,null,null,null,null
ackley,diversified_straddle,2,17,28,29,1711,0.6487540699765919,False,False,False,1698,0.9776629158107533,null,null,0.25,0.9888920180331046,0.9439756091436996,1.4551419072303826,0.5045200175852881,null,null,null,null,null,null
ackley,diversified_straddle,2,18,29,30,2041,0.6870213572731334,False,False,False,2025,0.9650648859606109,null,null,0.25,0.9534198479474812,1.0,1.4570476635875909,0.5322091725086091,null,null,null,null,null,null
ackley,diversified_straddle,2,19,30,31,2967,0.7416167519931776,False,False,False,2942,0.9947281846727647,null,null,0.25,1.0,0.978912738691059,1.6132753449536168,0.49964241668664355,null,null,null,null,null,null
ackley,diversified_straddle,2,20,31,32,1338,1.9707363168678,False,False,False,1326,0.97813170548418,null,null,0.25,1.0,0.9125268219367203,1.5851666793305461,0.4683340094645451,null,null,null,null,null,null
ackley,diversified_straddle,2,21,32,33,620,1.4886497946469461,False,False,False,612,0.9734323492759963,null,null,0.25,0.9645764657013284,1.0,1.5054701600857539,0.5095874260581678,null,null,null,null,null,null
ackley,diversified_straddle,2,22,33,34,3283,1.2545734315043386,False,False,False,3254,0.9693845303942873,null,null,0.25,0.9752861536184034,0.9516796607219388,1.5088070977537578,0.4831587284082658,null,null,null,null,null,null
ackley,diversified_straddle,2,23,34,35,1143,1.3463342297507932,False,False,False,1130,0.9702003442012096,null,null,0.25,0.9767192506092447,0.9506436249771041,1.4844639611652946,0.4826740842318198,null,null,null,null,null,null
ackley,diversified_straddle,2,24,35,36,1528,1.2467034528755168,False,False,False,1513,0.9683766724744198,null,null,0.25,0.991049195631421,0.9003591030034164,1.5667780381816974,0.4591516325582927,null,null,null,null,null,null
ackley,diversified_straddle,2,25,36,37,2571,0.31694148371130737,False,True,True,2545,0.97536128384764,null,null,0.25,1.0,0.9014451353905598,1.634829792316569,0.45965966452001317,null,null,null,null,null,null
ackley,diversified_straddle,2,26,37,38,228,2.745706991218402,False,False,False,224,0.9597838932466024,null,null,0.25,1.0,0.8391355729864097,1.679643521492678,0.43051205382547025,null,null,null,null,null,null
ackley,diversified_straddle,2,27,38,39,2870,1.1302016876857817,False,False,False,2840,0.9604352143558301,null,null,0.25,0.9775658098155446,0.9090434279766864,1.5906363139885764,0.46321404791958104,null,null,null,null,null,null
ackley,diversified_straddle,2,28,39,40,1284,1.8556804334407833,False,False,False,1269,0.958014127761749,null,null,0.25,1.0,0.8320565110469959,1.6817936825293882,0.42720055983431926,null,null,null,null,null,null
ackley,diversified_straddle,2,29,40,41,1500,2.144456707733859,False,False,False,1483,0.9374612087488426,null,null,0.25,0.9939105098588148,0.7681133054189262,1.6526437465070742,0.3972887518822874,null,null,null,null,null,null
ackley,diversified_straddle,2,30,41,42,3940,2.0632134113626375,False,False,False,3899,0.9240413885742923,null,null,0.25,1.0,0.6961655542971693,1.654127163122525,0.3636325206534005,null,null,null,null,null,null
ackley,diversified_straddle,2,31,42,43,475,0.5932380342870669,False,False,True,467,0.9561382996052249,null,null,0.25,0.9929359091577594,0.8457454709476214,1.427330091805574,0.43360407895083397,null,null,null,null,null,null
ackley,diversified_straddle,2,32,43,44,860,1.158142387597879,False,False,False,848,0.9553042300725132,null,null,0.25,0.9955007342771337,0.8347147174586518,1.3958897592118362,0.4284440345538195,null,null,null,null,null,null
ackley,diversified_straddle,2,33,44,45,1010,0.12076403187417739,True,True,True,997,0.9594590660957716,null,null,0.25,1.0,0.8378362643830866,1.4641676562712276,0.429904253996993,null,null,null,null,null,null
ackley,diversified_straddle,2,34,45,46,3515,1.526583889588613,False,False,False,3475,0.9607485818322075,null,null,0.25,0.9476647757762766,1.0,1.3752760466903664,0.5057623607170582,null,null,null,null,null,null
ackley,diversified_straddle,2,35,46,47,3579,0.7999153882250774,False,False,False,3537,0.9720416741116726,null,null,0.25,0.992371650410665,0.9110517452146958,1.4479202622237457,0.42940558740753954,null,null,null,null,null,null
ackley,diversified_straddle,2,36,47,48,2046,1.5822320969878128,False,False,False,2019,0.966287351297152,null,null,0.25,0.9774695522353576,0.9327407484825354,1.464668398253544,0.4387241953739446,null,null,null,null,null,null
ackley,diversified_straddle,2,37,48,49,3404,2.613502284150348,False,False,False,3363,0.9547133182917695,null,null,0.25,0.9519122872738893,0.9631164113454098,1.3543114942726784,0.4517749976834511,null,null,null,null,null,null
ackley,diversified_straddle,2,38,49,50,2535,1.6926578199178817,False,False,False,2502,0.9422808119385875,null,null,0.25,0.99344691673708,0.78878249754311,1.454191566833481,0.37687301265855333,null,null,null,null,null,null
ackley,diversified_straddle,2,39,50,51,405,1.769213576771934,False,False,False,397,0.9430007109030363,null,null,0.25,0.9240009478707151,1.0,1.2683943916073694,0.4676219086189994,null,null,null,null,null,null
ackley,diversified_straddle,2,40,51,52,204,1.2520573251314584,False,False,False,201,0.9335910336798456,null,null,0.25,0.9765890794502616,0.8045968963685977,1.333370739044794,0.37521929282186905,null,null,null,null,null,null
ackley,diversified_straddle,2,41,52,53,2526,0.11121073892774547,True,True,True,2491,0.9615175688651852,null,null,0.25,1.0,0.8460702754607411,1.493785593881849,0.3926027185456371,null,null,null,null,null,null
ackley,diversified_straddle,2,42,53,54,740,0.6137201141507642,False,False,True,726,0.9376588889093441,null,null,0.25,0.9995371100995701,0.752024225338666,1.346921246461475,0.35318363665026875,null,null,null,null,null,null
ackley,diversified_straddle,2,43,54,55,561,1.557633542068798,False,False,False,550,0.927218446874915,null,null,0.25,1.0,0.7088737874996596,1.3926208093858121,0.3350972774593309,null,null,null,null,null,null
ackley,diversified_straddle,2,44,55,56,3421,1.0929023930693003,False,False,False,3373,0.9394543845085911,null,null,0.25,0.9192725126781215,1.0,1.0780002923054068,0.45712183880500323,null,null,null,null,null,null
ackley,diversified_straddle,2,45,56,57,3941,2.1913532448266526,False,False,False,3885,0.9464854496512014,null,null,0.25,0.9386916671301082,0.9698667972144805,1.0986184583098342,0.42685859449751573,null,null,null,null,null,null
ackley,diversified_straddle,2,46,57,58,866,1.4750908829115765,False,False,False,849,0.944038187020395,null,null,0.25,0.9877303963515652,0.8129615590268844,1.2218542679225297,0.3639449703802152,null,null,null,null,null,null
ackley,diversified_straddle,2,47,58,59,53,0.6959377836525835,False,False,False,51,0.9544032285654046,null,null,0.25,0.9956650045220097,0.8306179006955893,1.2561699686597263,0.3710245583905494,null,null,null,null,null,null
ackley,diversified_straddle,2,48,59,60,29,1.5306874777766843,False,False,False,27,0.9588942309244655,null,null,0.25,0.9451923078992873,1.0,1.1682976677940087,0.4389409762930295,null,null,null,null,null,null
ackley,diversified_straddle,2,49,60,61,3737,1.2516470814477252,False,False,False,3682,0.9524066667448261,null,null,0.25,0.9716779667321304,0.8945927667829132,1.1954012358798907,0.38952478439101523,null,null,null,null,null,null
ackley,diversified_straddle,2,50,61,62,3845,0.6070629520013568,False,False,True,3788,0.9415437006737373,null,null,0.25,0.9734720926312262,0.8457585248012705,1.2242381447425974,0.3703343146244057,null,null,null,null,null,null
ackley,diversified_straddle,2,51,62,63,2949,1.3574598435146168,False,False,False,2903,0.9283255496810614,null,null,0.25,1.0,0.7133021987242456,1.2732687125790836,0.3182827414284331,null,null,null,null,null,null
ackley,diversified_straddle,2,52,63,64,621,0.4473131024566861,False,False,True,605,0.9334354338073645,null,null,0.25,0.949926534079676,0.8839621329904301,1.1073489892448225,0.3853472473162874,null,null,null,null,null,null
ackley,diversified_straddle,2,53,64,65,3236,0.20570210765800212,True,True,True,3185,0.9334428024833707,null,null,0.25,1.0,0.7337712099334831,1.2658182042939639,0.326326481329442,null,null,null,null,null,null
ackley,diversified_straddle,2,54,65,66,2759,0.33147351510787537,False,True,True,2713,0.9277783797740489,null,null,0.25,1.0,0.7111135190961956,1.352517961033763,0.31742265251281776,null,null,null,null,null,null
ackley,diversified_straddle,2,55,66,67,3842,0.039499091731128644,True,True,True,3781,0.9387523224842294,null,null,0.25,1.0,0.7550092899369174,1.2202762586701965,0.33467244341809177,null,null,null,null,null,null
ackley,diversified_straddle,2,56,67,68,2218,1.6320985880186019,False,False,False,2180,0.9467761311777972,null,null,0.25,0.9290348415703963,1.0,0.9968383842788268,0.4309468325308196,null,null,null,null,null,null
ackley,diversified_straddle,2,57,68,69,3287,0.6576196347237264,False,False,False,3232,0.9339780158777435,null,null,0.25,0.9765014202287304,0.8064078028247827,1.1331359993388495,0.3407402346119677,null,null,null,null,null,null
ackley,diversified_straddle,2,58,69,70,2208,0.1962254790926412,True,True,True,2170,0.9326449133572356,null,null,0.25,0.9721718038571534,0.8140642418574827,1.1251572261422986,0.34361483689459793,null,null,null,null,null,null
ackley,diversified_straddle,2,59,70,71,41,0.25160360322554887,False,True,True,38,0.9290974549411127,null,null,0.25,0.9568021224828908,0.8459834523157784,1.1751570007507233,0.3555988721427459,null,null,null,null,null,null
ackley,diversified_straddle,2,60,71,72,3368,0.7181285622528222,False,False,False,3310,0.9237933945665024,null,null,0.25,0.9981840941447966,0.7006212958316198,1.3409049912577506,0.3010227976709474,null,null,null,null,null,null
ackley,diversified_straddle,2,61,72,73,2366,1.1806225685093956,False,False,False,2325,0.9235265277460216,null,null,0.25,1.0,0.6941061109840865,1.3338165985411212,0.2985766781166103,null,null,null,null,null,null
ackley,diversified_straddle,2,62,73,74,283,0.03228765262910649,True,True,True,274,0.9509508199456138,null,null,0.25,0.9966825119524472,0.8137557439251142,1.2024270730461268,0.3434990116582464,null,null,null,null,null,null
ackley,diversified_straddle,2,63,74,75,951,1.5757768177753526,False,False,False,928,0.9512676353582794,null,null,0.25,0.9832436972817106,0.8553394495879857,1.1837342746721022,0.3591115718455848,null,null,null,null,null,null
ackley,diversified_straddle,2,64,75,76,775,0.4764488544446781,False,False,True,754,0.9339459706517482,null,null,0.25,0.9759273391396335,0.8080018651880922,1.1661332978073706,0.3413387237122732,null,null,null,null,null,null
ackley,diversified_straddle,2,65,76,77,225,0.046748546315949824,True,True,True,217,0.9339955192992673,null,null,0.25,0.9926144871172098,0.7581386158454396,1.2342395407210904,0.32261761723345567,null,null,null,null,null,null
ackley,diversified_straddle,2,66,77,78,1270,1.7095274327682528,False,False,False,1239,0.9373084512212686,null,null,0.25,0.9606804885058267,0.8671923393675945,1.1217065896390594,0.3635617273122069,null,null,null,null,null,null
ackley,diversified_straddle,2,67,78,79,3560,0.467454369217462,False,False,True,3491,0.9229475132937739,null,null,0.25,0.9798351073435636,0.7522847311444049,1.2434538578139747,0.3204197821495505,null,null,null,null,null,null
ackley,diversified_straddle,2,68,79,80,3893,0.7452527349669804,False,False,False,3817,0.9255489153941764,null,null,0.25,0.9813013223841569,0.7582916944242348,1.2692584108047191,0.3226750904308712,null,null,null,null,null,null
ackley,diversified_straddle,3,1,12,13,1705,3.196692147523846,False,False,False,1704,1.0,null,null,0.25,1.0,1.0,1.9618925544575827,0.9607566465023093,null,null,null,null,null,null
ackley,diversified_straddle,3,2,13,14,1926,3.482835315223774,False,False,False,1923,1.0,null,null,0.25,1.0,1.0,1.9617469623764692,0.8935359454393104,null,null,null,null,null,null
ackley,diversified_straddle,3,3,14,15,2374,3.695488647094665,False,False,False,2369,1.0,null,null,0.25,1.0,1.0,1.9616221603300656,0.8210986233547417,null,null,null,null,null,null
ackley,diversified_straddle,3,4,15,16,1076,3.249277252979187,False,False,False,1075,1.0,null,null,0.25,1.0,1.0,1.961513992198811,0.6958932876591223,null,null,null,null,null,null
ackley,diversified_straddle,3,5,16,17,2611,3.561192761442955,False,False,False,2602,1.0,null,null,0.25,1.0,1.0,1.9614193403712725,0.6663701378597887,null,null,null,null,null,null
ackley,diversified_straddle,3,6,17,18,1259,2.809915694541287,False,False,False,1257,1.0,null,null,0.25,1.0,1.0,1.9613349982471873,0.6633944274730393,null,null,null,null,null,null
ackley,diversified_straddle,3,7,18,19,3948,2.5214623814764376,False,False,False,3932,1.0,null,null,0.25,1.0,1.0,1.9612609729707164,0.6599900366704968,null,null,null,null,null,null
ackley,diversified_straddle,3,8,19,20,497,0.8337016814405498,False,False,False,496,0.9999999999999998,null,null,0.25,0.9999999999999998,1.0,1.961194675483655,0.6428310860734545,null,null,null,null,null,null
ackley,diversified_straddle,3,9,20,21,3901,2.41558750880875,False,False,False,3884,1.0,null,null,0.25,1.0,1.0,1.9611353207048678,0.6176792727483489,null,null,null,null,null,null
ackley,diversified_straddle,3,10,21,22,3229,1.4897320186558023,False,False,False,3213,1.0,null,null,0.25,1.0,1.0,1.961081198091064,0.6127072308889011,null,null,null,null,null,null
ackley,diversified_straddle,3,11,22,23,1873,0.7626983015407909,False,False,False,1867,1.0,null,null,0.25,1.0,1.0,1.9610320794872211,0.5908103875927734,null,null,null,null,null,null
ackley,diversified_straddle,3,12,23,24,2285,1.0131897784514905,False,False,False,2276,0.9999999999992217,null,null,0.25,0.9999999999989623,1.0,1.9609871753708943,0.5906687804803322,null,null,null,null,null,null
ackley,diversified_straddle,3,13,24,25,1424,1.5879058899156284,False,False,False,1420,0.9999999999499352,null,null,0.25,0.999999999933247,1.0,1.9609459809329892,0.54965311425244,null,null,null,null,null,null
ackley,diversified_straddle,3,14,25,26,2804,2.1565292940577354,False,False,False,2788,0.9999999999755844,null,null,0.25,0.9999999999674459,1.0,1.9609078496684342,0.5460578090817719,null,null,null,null,null,null
ackley,diversified_straddle,3,15,26,27,2054,1.1435127468557233,False,False,False,2045,0.999999999970696,null,null,0.25,0.999999999960928,1.0,1.9608729835379415,0.541793117491069,null,null,null,null,null,null
ackley,diversified_straddle,3,16,27,28,2612,2.2567050726895594,False,False,False,2596,0.9999999999457191,null,null,0.25,0.9999999999276254,1.0,1.960840347587184,0.5321815954797896,null,null,null,null,null,null
ackley,diversified_straddle,3,17,28,29,2690,0.05958923028541108,True,True,True,2673,0.9999999999938523,null,null,0.25,0.999999999991803,1.0,1.960810444052213,0.5289613262501852,null,null,null,null,null,null
ackley,diversified_straddle,3,18,29,30,749,1.5911076532257997,False,False,False,747,0.9999999998064026,null,null,0.25,0.9999999997418701,1.0,1.9607824279827566,0.5269861472710602,null,null,null,null,null,null
ackley,diversified_straddle,3,19,30,31,995,2.618730111936923,False,False,False,992,0.9999999990004054,null,null,0.25,0.9999999986672071,1.0,1.9607566366533289,0.5053282973908965,null,null,null,null,null,null
ackley,diversified_straddle,3,20,31,32,419,2.1797719405207285,False,False,False,418,0.9999999984377362,null,null,0.25,0.9999999979169817,1.0,1.9607320326083444,0.4949991372673477,null,null,null,null,null,null
ackley,diversified_straddle,3,21,32,33,2218,4.84248964006707,False,False,False,2204,1.0,null,null,0.25,1.0,1.0,1.9607092770331471,0.4857683518534575,null,null,null,null,null,null
ackley,diversified_straddle,3,22,33,34,2166,2.621671860335546,False,False,False,2152,0.9999999955140266,null,null,0.25,0.9999999940187021,1.0,1.9606877611809432,0.4821357572210883,null,null,null,null,null,null
ackley,diversified_straddle,3,23,34,35,1568,2.2370059533294384,False,False,False,1560,1.0,null,null,0.25,1.0,1.0,1.9606675254748662,0.47998558105038985,null,null,null,null,null,null
ackley,diversified_straddle,3,24,35,36,389,1.9061421297312933,False,False,False,388,0.9999999919206738,null,null,0.25,0.9999999892275651,1.0,1.9606484949409815,0.4730216560193564,null,null,null,null,null,null
ackley,diversified_straddle,3,25,36,37,3088,3.534837291227884,False,False,False,3058,1.0,null,null,0.25,1.0,1.0,1.960630351759763,0.4623054480684551,null,null,null,null,null,null
ackley,diversified_straddle,3,26,37,38,2499,3.0922863942462833,False,False,False,2478,0.9999999938502429,null,null,0.25,0.9999999918003237,1.0,1.9606137032411575,0.4564208149248086,null,null,null,null,null,null
ackley,diversified_straddle,3,27,38,39,1923,1.6291515305632434,False,False,False,1910,0.9999999975954885,null,null,0.25,0.9999999967939848,1.0,1.960597055623907,0.4561620624900885,null,null,null,null,null,null
ackley,diversified_straddle,3,28,39,40,561,1.5050261955534694,False,False,False,557,0.997156437198994,null,null,0.25,1.0,0.9886257487959761,1.853933792770335,0.4497306593711794,null,null,null,null,null,null
ackley,diversified_straddle,3,29,40,41,1411,1.2019375813055593,False,False,False,1402,0.9791723124937979,null,null,0.25,1.0,0.9166892499751916,1.8895815573711738,0.41945230018351853,null,null,null,null,null,null
ackley,diversified_straddle,3,30,41,42,918,0.13308590966080658,True,True,True,912,0.9895808403156998,null,null,0.25,0.9945373184493628,0.9747114059147108,1.8181714924101289,0.4438740569714877,null,null,null,null,null,null
ackley,diversified_straddle,3,31,42,43,1189,0.60252604576905,False,False,True,1180,0.9817237373234852,null,null,0.25,0.984614125858615,0.9730525717180957,1.8093440489075692,0.4431758470438262,null,null,null,null,null,null
ackley,diversified_straddle,3,32,43,44,906,0.38875514378760734,False,True,True,900,0.9794059602928016,null,null,0.25,1.0,0.9176238411712065,1.862944764522153,0.4198456733444373,null,null,null,null,null,null
ackley,diversified_straddle,3,33,44,45,5,0.9625708434574936,False,False,False,5,0.9798542418471897,null,null,0.25,0.984050856102678,0.9672643990807251,1.7686464169000011,0.4332702304127979,null,null,null,null,null,null
ackley,diversified_straddle,3,34,45,46,2706,2.4394251733726495,False,False,False,2673,0.9709898145095979,null,null,0.25,1.0,0.8839592580383913,1.8086162617433894,0.3988500583956156,null,null,null,null,null,null
ackley,diversified_straddle,3,35,46,47,3056,2.630969060422018,False,False,False,3018,0.9767236394507344,null,null,0.25,0.9949586077521927,0.9220187345463594,1.7486717290044536,0.4145755431843929,null,null,null,null,null,null
ackley,diversified_straddle,3,36,47,48,514,0.8048658843109582,False,False,False,509,0.9745621627924341,null,null,0.25,0.9877614255084408,0.9349643746444141,1.7425108774585816,0.41992444666708595,null,null,null,null,null,null
ackley,diversified_straddle,3,37,48,49,3813,0.9047467185785205,False,False,False,3769,0.9752993262729311,null,null,0.25,0.9955280384024896,0.9146131898842557,1.797431401666462,0.41151570656493386,null,null,null,null,null,null
ackley,diversified_straddle,3,38,49,50,1798,1.4716152470022994,False,False,False,1779,0.970023088220213,null,null,0.25,0.9849606667312667,0.925210352687052,1.7081523698049177,0.4158942618617909,null,null,null,null,null,null
ackley,diversified_straddle,3,39,50,51,905,0.19734162509315034,True,True,True,897,0.9524078926439506,null,null,0.25,0.9365438568586009,1.0,1.6359690590649147,0.4319458587787984,null,null,null,null,null,null
ackley,diversified_straddle,3,40,51,52,1706,1.2700937129374683,False,False,False,1687,0.9711369250770171,null,null,0.25,0.9832105855513302,0.9349159436540776,1.6929629010243539,0.405392424753271,null,null,null,null,null,null
ackley,diversified_straddle,3,41,52,53,2306,2.2155538460740445,False,False,False,2276,0.9738755787759893,null,null,0.25,1.0,0.8955023151039571,1.7362719500290251,0.3699049612220376,null,null,null,null,null,null
ackley,diversified_straddle,3,42,53,54,2142,2.149235678415435,False,False,False,2115,0.9627042184789109,null,null,0.25,1.0,0.8508168739156435,1.739186399212041,0.3531240959218235,null,null,null,null,null,null
ackley,diversified_straddle,3,43,54,55,1081,2.6334118390124015,False,False,False,1068,0.978663769376275,null,null,0.25,0.98508898943445,0.9593881092017502,1.5827951278139387,0.39389619588019864,null,null,null,null,null,null
ackley,diversified_straddle,3,44,55,56,459,0.27033412373663346,False,True,True,455,0.9559839764078233,null,null,0.25,0.9644021265148638,0.9307295260867015,1.514728238448805,0.3831339473679382,null,null,null,null,null,null
ackley,diversified_straddle,3,45,56,57,612,1.3588606273186752,False,False,False,604,0.9647667071437028,null,null,0.25,0.9642801297480512,0.9662264393306574,1.520911519444204,0.3923425462956882,null,null,null,null,null,null
ackley,diversified_straddle,3,46,57,58,1314,1.6944521413306894,False,False,False,1296,0.9545721541177263,null,null,0.25,1.0,0.8182886164709051,1.6326159053939953,0.3374180510588359,null,null,null,null,null,null
ackley,diversified_straddle,3,47,58,59,2474,3.9696162365381777,False,False,False,2436,0.9999976572121497,null,null,0.25,0.9999968762828663,1.0,1.9603905976691367,0.4048815693545405,null,null,null,null,null,null
ackley,diversified_straddle,3,48,59,60,3042,0.6481503413638254,False,False,False,2993,0.963982814898411,null,null,0.25,0.9855243623492984,0.8993581725457486,1.4901965209177248,0.36479000910117154,null,null,null,null,null,null
ackley,diversified_straddle,3,49,60,61,2931,0.11284550790529835,True,True,True,2883,0.9728034993572896,null,null,0.25,0.9849111198412486,0.9364806379054125,1.524457457050408,0.37845982955074037,null,null,null,null,null,null
ackley,diversified_straddle,3,50,61,62,1736,2.457462442580173,False,False,False,1711,0.9639545967735814,null,null,0.25,0.9715840460708378,0.9410662488818125,1.546544799458231,0.38014841564252166,null,null,null,null,null,null
ackley,diversified_straddle,3,51,62,63,1054,0.8848205912279852,False,False,False,1040,0.9727436307622676,null,null,0.25,0.9778725557899115,0.9573568556793357,1.641138509696105,0.37834467627207813,null,null,null,null,null,null
ackley,diversified_straddle,3,52,63,64,1449,0.22528648693220532,False,True,True,1427,0.98055783832852,null,null,0.25,0.9949038526784454,0.9375197952787437,1.5465342727517595,0.3629783874833983,null,null,null,null,null,null
ackley,diversified_straddle,3,53,64,65,1595,1.2823167185869053,False,False,False,1571,0.9675260015856932,null,null,0.25,0.9897501276365622,0.9008536234330862,1.561167575151857,0.35009703162443445,null,null,null,null,null,null
ackley,diversified_straddle,3,54,65,66,2086,1.683679761755183,False,False,False,2052,0.9780143738747085,null,null,0.25,1.0,0.912057495498834,1.5515329963078894,0.35403311373534324,null,null,null,null,null,null
ackley,diversified_straddle,3,55,66,67,3015,0.7591136526384208,False,False,False,2960,0.9696330757849942,null,null,0.25,1.0,0.878532303139977,1.5349922025739295,0.34225522934554453,null,null,null,null,null,null
ackley,diversified_straddle,3,56,67,68,2544,0.9776643887003846,False,False,False,2498,0.9824530629487283,null,null,0.25,1.0,0.9298122517949129,1.5216192390202166,0.36027061611223943,null,null,null,null,null,null
ackley,diversified_straddle,3,57,68,69,2259,0.7685864369147914,False,False,False,2220,0.9846726705238635,null,null,0.25,0.9965087113395966,0.9491645480766643,1.5223606827895413,0.3670693573646034,null,null,null,null,null,null
ackley,diversified_straddle,3,58,69,70,714,0.47804698346721075,False,False,True,705,0.9490284935188577,null,null,0.25,0.9582900194466356,0.9212439157355239,1.4130791458480787,0.3571117102324913,null,null,null,null,null,null
ackley,diversified_straddle,3,59,70,71,3619,0.15549116989383727,True,True,True,3555,0.9577837389878814,null,null,0.25,0.9849091236066426,0.8764075851315976,1.4303641489909036,0.3413672979517621,null,null,null,null,null,null
ackley,diversified_straddle,3,60,71,72,1290,0.06624734875213356,True,True,True,1270,0.9502849697590021,null,null,0.25,0.9828145790622763,0.8526961418491792,1.481474959065457,0.3330409533606454,null,null,null,null,null,null
ackley,diversified_straddle,3,61,72,73,2425,2.832054095142917,False,False,False,2379,0.9581007347723293,null,null,0.25,0.952544107078324,0.9747706178543449,1.4115058256669832,0.3759077725960938,null,null,null,null,null,null
ackley,diversified_straddle,3,62,73,74,537,1.4112518992232026,False,False,False,530,0.9493982851489519,null,null,0.25,0.9870679118492196,0.836389405048149,1.4969958450923397,0.3272909355392495,null,null,null,null,null,null
ackley,diversified_straddle,3,63,74,75,2078,0.3513039721545521,False,True,True,2041,0.959049482735527,null,null,0.25,0.9830212930140088,0.8871340519000815,1.4956469961742986,0.3451086233313429,null,null,null,null,null,null
ackley,diversified_straddle,3,64,75,76,1231,0.7265044643227068,False,False,False,1211,0.9462127478595486,null,null,0.25,0.978847662520955,0.8483080038753293,1.4837647460041252,0.33147584736731994,null,null,null,null,null,null
ackley,diversified_straddle,3,65,76,77,3289,0.19899745336809183,False,True,True,3220,0.9465370679801456,null,null,0.25,0.9881274465806994,0.8217659321784841,1.5151486659896505,0.32215627621669835,null,null,null,null,null,null
ackley,diversified_straddle,3,66,77,78,1944,0.41119138690916834,False,False,True,1907,0.9258895448574775,null,null,0.25,1.0,0.7035581794299102,1.6573915622625701,0.28065064037643517,null,null,null,null,null,null
ackley,diversified_straddle,3,67,78,79,2853,0.8293321063434398,False,False,False,2792,0.9545193685755049,null,null,0.25,0.970686916723163,0.9060167241325305,1.5023686061283932,0.35173879181985207,null,null,null,null,null,null
ackley,diversified_straddle,3,68,79,80,2186,0.8696859010469087,False,False,False,2142,0.9354109138104272,null,null,0.25,0.9572787149389903,0.8698075104247376,1.5273983773306758,0.3390248504473726,null,null,null,null,null,null
ackley,diversified_straddle,4,1,12,13,466,1.9193828227514391,False,False,False,462,0.9999837026783687,null,null,0.25,0.9999782702378249,1.0,1.9557110789912826,0.7375903956362325,null,null,null,null,null,null
ackley,diversified_straddle,4,2,13,14,3951,2.8494907780660412,False,False,False,3938,0.9999433495337673,null,null,0.25,0.999924466045023,1.0,1.9559257895884614,0.7314346047949016,null,null,null,null,null,null
ackley,diversified_straddle,4,3,14,15,766,2.1815921652617085,False,False,False,760,0.9999133989889821,null,null,0.25,0.9998845319853095,1.0,1.9560973984058336,0.7234592823196988,null,null,null,null,null,null
ackley,diversified_straddle,4,4,15,16,832,2.7034417390186043,False,False,False,824,0.9999907529402646,null,null,0.25,0.9999876705870195,1.0,1.9565734115987818,0.6740565291331296,null,null,null,null,null,null
